step,epoch,lr,loss,grad_norm_global,grad_norm_encoder.blocks.0,grad_norm_encoder.blocks.1,grad_norm_encoder.blocks.2,grad_norm_encoder.blocks.3,grad_norm_encoder.blocks.4,grad_norm_encoder.blocks.5,grad_norm_encoder.blocks.6,grad_norm_encoder.blocks.7,grad_norm_encoder.blocks.8,grad_norm_encoder.blocks.9,grad_norm_encoder.blocks.10,grad_norm_encoder.blocks.11,M_max_abs_encoder.blocks.0.attn_router,M_off_diag_mass_encoder.blocks.0.attn_router,M_max_abs_encoder.blocks.0.mlp_router,M_off_diag_mass_encoder.blocks.0.mlp_router,M_max_abs_encoder.blocks.1.attn_router,M_off_diag_mass_encoder.blocks.1.attn_router,M_max_abs_encoder.blocks.1.mlp_router,M_off_diag_mass_encoder.blocks.1.mlp_router,M_max_abs_encoder.blocks.2.attn_router,M_off_diag_mass_encoder.blocks.2.attn_router,M_max_abs_encoder.blocks.2.mlp_router,M_off_diag_mass_encoder.blocks.2.mlp_router,M_max_abs_encoder.blocks.3.attn_router,M_off_diag_mass_encoder.blocks.3.attn_router,M_max_abs_encoder.blocks.3.mlp_router,M_off_diag_mass_encoder.blocks.3.mlp_router,M_max_abs_encoder.blocks.4.attn_router,M_off_diag_mass_encoder.blocks.4.attn_router,M_max_abs_encoder.blocks.4.mlp_router,M_off_diag_mass_encoder.blocks.4.mlp_router,M_max_abs_encoder.blocks.5.attn_router,M_off_diag_mass_encoder.blocks.5.attn_router,M_max_abs_encoder.blocks.5.mlp_router,M_off_diag_mass_encoder.blocks.5.mlp_router,M_max_abs_encoder.blocks.6.attn_router,M_off_diag_mass_encoder.blocks.6.attn_router,M_max_abs_encoder.blocks.6.mlp_router,M_off_diag_mass_encoder.blocks.6.mlp_router,M_max_abs_encoder.blocks.7.attn_router,M_off_diag_mass_encoder.blocks.7.attn_router,M_max_abs_encoder.blocks.7.mlp_router,M_off_diag_mass_encoder.blocks.7.mlp_router,M_max_abs_encoder.blocks.8.attn_router,M_off_diag_mass_encoder.blocks.8.attn_router,M_max_abs_encoder.blocks.8.mlp_router,M_off_diag_mass_encoder.blocks.8.mlp_router,M_max_abs_encoder.blocks.9.attn_router,M_off_diag_mass_encoder.blocks.9.attn_router,M_max_abs_encoder.blocks.9.mlp_router,M_off_diag_mass_encoder.blocks.9.mlp_router,M_max_abs_encoder.blocks.10.attn_router,M_off_diag_mass_encoder.blocks.10.attn_router,M_max_abs_encoder.blocks.10.mlp_router,M_off_diag_mass_encoder.blocks.10.mlp_router,M_max_abs_encoder.blocks.11.attn_router,M_off_diag_mass_encoder.blocks.11.attn_router,M_max_abs_encoder.blocks.11.mlp_router,M_off_diag_mass_encoder.blocks.11.mlp_router,sk_dev_encoder.blocks.0.attn_router,sk_dev_encoder.blocks.0.mlp_router,sk_dev_encoder.blocks.1.attn_router,sk_dev_encoder.blocks.1.mlp_router,sk_dev_encoder.blocks.2.attn_router,sk_dev_encoder.blocks.2.mlp_router,sk_dev_encoder.blocks.3.attn_router,sk_dev_encoder.blocks.3.mlp_router,sk_dev_encoder.blocks.4.attn_router,sk_dev_encoder.blocks.4.mlp_router,sk_dev_encoder.blocks.5.attn_router,sk_dev_encoder.blocks.5.mlp_router,sk_dev_encoder.blocks.6.attn_router,sk_dev_encoder.blocks.6.mlp_router,sk_dev_encoder.blocks.7.attn_router,sk_dev_encoder.blocks.7.mlp_router,sk_dev_encoder.blocks.8.attn_router,sk_dev_encoder.blocks.8.mlp_router,sk_dev_encoder.blocks.9.attn_router,sk_dev_encoder.blocks.9.mlp_router,sk_dev_encoder.blocks.10.attn_router,sk_dev_encoder.blocks.10.mlp_router,sk_dev_encoder.blocks.11.attn_router,sk_dev_encoder.blocks.11.mlp_router
20,10,1.1658301492115427e-05,2.194939136505127,11.093203781773502,3.858677408000998,2.0010544947537787,2.0154896975948784,2.0993133403398545,2.0324989840785075,1.94703287971666,1.422024620274625,1.1408950048007094,0.9718874564738047,0.6900655192745162,0.46725160173633806,0.49054087285218334,0.9998859167098999,0.0003059042210225016,0.9998828768730164,0.0003168084367644042,0.9998891353607178,0.0003099704917985946,0.9998970031738281,0.0002998973650392145,0.9998944997787476,0.0002965675375889987,0.9999039769172668,0.00028536515310406685,0.9999059438705444,0.00027831224724650383,0.9999218583106995,0.0002550481876824051,0.9999241828918457,0.0002483122225385159,0.9999356269836426,0.00023717233852948993,0.9999361634254456,0.00022593623725697398,0.9999488592147827,0.0002076969831250608,0.9999486804008484,0.00019961618818342686,0.9999497532844543,0.00020575383678078651,0.9999477863311768,0.0002003940608119592,0.9999493956565857,0.00021399877732619643,0.9999476075172424,0.0002005600545089692,0.9999440312385559,0.00022329606872517616,0.999941885471344,0.00021961161110084504,0.9999361634254456,0.0002347139670746401,0.9999324083328247,0.00023060847888700664,0.99991774559021,0.00022857743897475302,0.9999148845672607,0.0002347896370338276,0.9998844861984253,0.00027550215600058436,4.9591064453125e-05,5.841255187988281e-05,6.473064422607422e-05,7.05718994140625e-05,5.8531761169433594e-05,6.723403930664062e-05,6.210803985595703e-05,7.081031799316406e-05,6.723403930664062e-05,8.308887481689453e-05,6.794929504394531e-05,7.796287536621094e-05,6.568431854248047e-05,7.796287536621094e-05,6.413459777832031e-05,8.893013000488281e-05,6.377696990966797e-05,8.702278137207031e-05,7.534027099609375e-05,8.130073547363281e-05,6.437301635742188e-05,1.7523765563964844e-05,1.9073486328125e-05,4.5299530029296875e-05
30,10,1.1658301492115427e-05,2.9656291007995605,7.362349478806121,2.240544500463331,1.287977249796927,1.3429522811127887,1.4299996476689074,1.1841068762071267,1.3369698678298128,0.9807891903499215,0.7410709328094478,0.5595272253597435,0.36952976818220556,0.2589675648606305,0.2117479886031015,0.9998860955238342,0.00030586490174755454,0.9998828768730164,0.00031666411086916924,0.9998893141746521,0.0003097020962741226,0.9998971819877625,0.00029968799208290875,0.9998946785926819,0.0002963262959383428,0.9999041557312012,0.00028521468630060554,0.9999061226844788,0.0002781761286314577,0.9999220371246338,0.00025498311151750386,0.99992436170578,0.0002481629780959338,0.9999356269836426,0.00023708368826191872,0.9999363422393799,0.00022575219918508083,0.999949038028717,0.00020763561769854277,0.9999488592147827,0.000199341811821796,0.9999499320983887,0.00020569389744196087,0.9999479651451111,0.00020018227223772556,0.99994957447052,0.00021371219190768898,0.9999477863311768,0.0002002315450226888,0.9999442100524902,0.00022301006538327783,0.9999420642852783,0.00021923918393440545,0.9999361634254456,0.000234198771067895,0.9999324083328247,0.0002301357308169827,0.99991774559021,0.00022836978314444423,0.9999148845672607,0.0002345697721466422,0.9998845458030701,0.00027531388332135975,5.0067901611328125e-05,5.829334259033203e-05,6.4849853515625e-05,7.081031799316406e-05,5.8650970458984375e-05,6.747245788574219e-05,6.23464584350586e-05,7.11679458618164e-05,6.759166717529297e-05,8.320808410644531e-05,6.830692291259766e-05,7.832050323486328e-05,6.580352783203125e-05,7.808208465576172e-05,6.42538070678711e-05,8.893013000488281e-05,6.377696990966797e-05,8.702278137207031e-05,7.534027099609375e-05,8.082389831542969e-05,6.389617919921875e-05,1.728534698486328e-05,1.8835067749023438e-05,4.5180320739746094e-05
40,10,1.1658301492115427e-05,2.1450772285461426,6.904411925279448,2.4560664396902805,1.4101569127452998,1.4063576189379159,1.40694249044161,1.250796140105388,1.1730038159517737,0.9048297820895077,0.6866250500604585,0.5350590784791587,0.3983241945124292,0.24873463321451822,0.2112230409514293,0.9998860955238342,0.00030586449429392815,0.999882698059082,0.0003167189715895802,0.9998894929885864,0.0003095109714195132,0.9998971819877625,0.0002996521070599556,0.9998946785926819,0.00029619759880006313,0.9999041557312012,0.0002851824974641204,0.9999063014984131,0.000278053164947778,0.9999220371246338,0.00025478427414782345,0.99992436170578,0.0002479261893313378,0.9999357461929321,0.0002369281864957884,0.9999363422393799,0.00022569215798284858,0.999949038028717,0.0002075144584523514,0.999949038028717,0.00019910992705263197,0.9999499320983887,0.0002055895747616887,0.9999479651451111,0.00020003864483442158,0.99994957447052,0.00021377429948188365,0.9999477863311768,0.00020024445257149637,0.9999443888664246,0.0002230658137705177,0.9999420642852783,0.00021929772628936917,0.9999361634254456,0.00023429673456121236,0.9999324083328247,0.00023017619969323277,0.9999181032180786,0.00022813852410763502,0.9999152421951294,0.00023430878354702145,0.9998846650123596,0.00027471367502585053,4.9948692321777344e-05,5.793571472167969e-05,6.4849853515625e-05,7.081031799316406e-05,5.8531761169433594e-05,6.747245788574219e-05,6.23464584350586e-05,7.104873657226562e-05,6.723403930664062e-05,8.308887481689453e-05,6.818771362304688e-05,7.832050323486328e-05,6.580352783203125e-05,7.82012939453125e-05,6.42538070678711e-05,8.90493392944336e-05,6.389617919921875e-05,8.761882781982422e-05,7.545948028564453e-05,8.082389831542969e-05,6.401538848876953e-05,1.7881393432617188e-05,1.9311904907226562e-05,4.4226646423339844e-05
50,10,1.1658301492115427e-05,1.3283202648162842,7.249905673981675,2.486910190186183,1.3065764442802812,1.3140361743992535,1.4038127584412665,1.2805638793005276,1.2413320253781017,0.9411981642587025,0.7669075025061036,0.6051246284528068,0.4258896081922236,0.321074453368307,0.19559627665735577,0.9998860955238342,0.0003058376314584166,0.9998825192451477,0.0003165880043525249,0.9998893141746521,0.0003093719424214214,0.9998971819877625,0.0002996846742462367,0.9998946785926819,0.00029615522362291813,0.9999041557312012,0.0002849776647053659,0.9999061226844788,0.00027778491494245827,0.9999220371246338,0.0002544271992519498,0.99992436170578,0.000247534888330847,0.9999358057975769,0.00023654043616261333,0.9999365210533142,0.00022534244635608047,0.999949038028717,0.00020716960716526955,0.999949038028717,0.00019888332462869585,0.9999499320983887,0.00020550665794871747,0.9999479651451111,0.00020002415112685412,0.99994957447052,0.00021378471865318716,0.9999477863311768,0.0002003828267334029,0.9999442100524902,0.00022337021073326468,0.9999420642852783,0.00021949208166915923,0.9999361634254456,0.0002345232351217419,0.9999324083328247,0.00023039727238938212,0.9999182820320129,0.00022801471641287208,0.9999154210090637,0.0002342710067750886,0.9998847842216492,0.00027410450275056064,4.9948692321777344e-05,5.7220458984375e-05,6.42538070678711e-05,7.069110870361328e-05,5.829334259033203e-05,6.711483001708984e-05,6.175041198730469e-05,7.045269012451172e-05,6.651878356933594e-05,8.26120376586914e-05,6.794929504394531e-05,7.796287536621094e-05,6.54458999633789e-05,7.796287536621094e-05,6.413459777832031e-05,8.90493392944336e-05,6.401538848876953e-05,8.761882781982422e-05,7.581710815429688e-05,8.130073547363281e-05,6.437301635742188e-05,1.823902130126953e-05,1.9788742065429688e-05,4.32133674621582e-05
60,10,1.1658301492115427e-05,2.8395168781280518,7.05446601994255,2.159003135185042,1.2116898247261898,1.2361004066324448,1.396860986570494,1.2330763684030919,1.0612915090428463,0.8423563505726498,0.6712810560111311,0.548337717851692,0.37216245587394614,0.25151142458800985,0.20793276095387075,0.9998864531517029,0.0003058135916944593,0.9998828768730164,0.00031657610088586807,0.9998893141746521,0.000309771450702101,0.9998971819877625,0.0002999891003128141,0.9998948574066162,0.000296201731543988,0.9999041557312012,0.0002850702730938792,0.9999063014984131,0.000277823768556118,0.9999222159385681,0.0002543404989410192,0.99992436170578,0.00024759297957643867,0.9999358057975769,0.00023640051949769258,0.9999365210533142,0.00022524780069943517,0.9999492168426514,0.00020689629309345037,0.999949038028717,0.00019862847693730146,0.9999499320983887,0.00020534037321340293,0.9999481439590454,0.0001997525687329471,0.9999497532844543,0.00021355997887440026,0.9999477863311768,0.00020040912204422057,0.9999443292617798,0.00022341188741847873,0.9999420642852783,0.0002196685381932184,0.9999363422393799,0.0002347456174902618,0.999932587146759,0.00023058355145622045,0.9999184608459473,0.0002278861793456599,0.999915599822998,0.00023414216411765665,0.999884843826294,0.0002739077899605036,5.078315734863281e-05,5.817413330078125e-05,6.496906280517578e-05,7.11679458618164e-05,5.888938903808594e-05,6.747245788574219e-05,6.198883056640625e-05,7.081031799316406e-05,6.67572021484375e-05,8.273124694824219e-05,6.794929504394531e-05,7.784366607666016e-05,6.520748138427734e-05,7.796287536621094e-05,6.413459777832031e-05,8.90493392944336e-05,6.413459777832031e-05,8.797645568847656e-05,7.605552673339844e-05,8.189678192138672e-05,6.4849853515625e-05,1.8835067749023438e-05,2.0265579223632812e-05,4.279613494873047e-05
70,10,1.1658301492115427e-05,2.9594287872314453,9.938637836236834,2.9842448098179983,1.6133927445921779,1.5843073806802264,1.6893025012170215,1.4487050183199544,1.4534892390988783,1.134472795649483,0.8405004954431622,0.6570751130398791,0.4872682340575202,0.3277696199927801,0.29119434769927105,0.9998866319656372,0.0003057753201574087,0.9998828768730164,0.0003166679525747895,0.9998891353607178,0.00031004910124465823,0.9998970031738281,0.00030032588983885944,0.9998946785926819,0.0002963828155770898,0.9999041557312012,0.0002851338649634272,0.9999061226844788,0.00027789652813225985,0.9999222159385681,0.000254271348239854,0.99992436170578,0.00024763320107012987,0.9999359846115112,0.00023638459970243275,0.9999365210533142,0.0002252760750707239,0.9999492168426514,0.0002068536268780008,0.999949038028717,0.0001984953269129619,0.9999499320983887,0.0002053488715318963,0.9999479651451111,0.0001999471860472113,0.99994957447052,0.00021383400599006563,0.9999477863311768,0.0002006040303967893,0.9999442100524902,0.00022382650058716536,0.999941885471344,0.0002201470051659271,0.9999361634254456,0.00023529866302851588,0.9999324083328247,0.0002310850832145661,0.9999186396598816,0.00022803491447120905,0.9999157786369324,0.00023404321109410375,0.999884843826294,0.0002737881732173264,5.125999450683594e-05,5.829334259033203e-05,6.4849853515625e-05,7.11679458618164e-05,5.8650970458984375e-05,6.73532485961914e-05,6.186962127685547e-05,7.081031799316406e-05,6.687641143798828e-05,8.296966552734375e-05,6.794929504394531e-05,7.772445678710938e-05,6.508827209472656e-05,7.796287536621094e-05,6.401538848876953e-05,8.916854858398438e-05,6.437301635742188e-05,8.821487426757812e-05,7.62939453125e-05,8.225440979003906e-05,6.508827209472656e-05,1.9311904907226562e-05,2.0742416381835938e-05,4.2557716369628906e-05
80,10,1.1658301492115427e-05,1.6171786785125732,6.6390822448880105,2.3225506257811945,1.2337945283041405,1.2011550350022107,1.3031185181414258,1.1126792081974402,1.1727330190149892,0.8704335492836787,0.6411059851620576,0.5393185729763603,0.3708058182098961,0.25663979549247673,0.18235322505189633,0.9998869895935059,0.00030575456912629306,0.999882698059082,0.0003167270333506167,0.9998893141746521,0.00030970998341217637,0.9998970031738281,0.0003001937875524163,0.9998948574066162,0.000296057783998549,0.9999043345451355,0.0002848026342689991,0.9999063014984131,0.00027766573475673795,0.9999222159385681,0.0002542434085626155,0.9999247193336487,0.00024733273312449455,0.9999361634254456,0.0002362833038205281,0.9999366998672485,0.00022528547560796142,0.9999493956565857,0.00020679490990005434,0.9999492168426514,0.00019858262385241687,0.999950110912323,0.00020538987882900983,0.9999481439590454,0.00019986902771051973,0.9999497532844543,0.00021376491349656135,0.9999477863311768,0.000200708003831096,0.9999443888664246,0.00022395211271941662,0.9999420642852783,0.0002203362382715568,0.9999361634254456,0.00023547072487417608,0.9999324083328247,0.00023115560179576278,0.9999185800552368,0.00022807584900874645,0.9999157786369324,0.0002340996579732746,0.999884843826294,0.0002738062175922096,5.221366882324219e-05,5.793571472167969e-05,6.473064422607422e-05,7.11679458618164e-05,5.8650970458984375e-05,6.73532485961914e-05,6.198883056640625e-05,7.081031799316406e-05,6.73532485961914e-05,8.33272933959961e-05,6.842613220214844e-05,7.808208465576172e-05,6.556510925292969e-05,7.832050323486328e-05,6.437301635742188e-05,8.940696716308594e-05,6.461143493652344e-05,8.869171142578125e-05,7.700920104980469e-05,8.26120376586914e-05,6.54458999633789e-05,1.9311904907226562e-05,2.086162567138672e-05,4.2557716369628906e-05
90,10,1.1658301492115427e-05,2.813366413116455,9.963664593491538,3.108076117039324,1.7890506382525846,1.7035966658071684,1.8319329642080935,1.6407428069244074,1.6461602608987216,1.2372160269280514,1.0077734532768556,0.7979678525634349,0.5647495471636822,0.3517079252021209,0.2521338613989412,0.9998868107795715,0.00030576440622098744,0.999882698059082,0.0003168149560224265,0.9998894929885864,0.00030950421933084726,0.9998971819877625,0.00030028983019292355,0.9998950362205505,0.00029588371398858726,0.9999045133590698,0.00028466415824368596,0.9999066591262817,0.0002774744061753154,0.9999225735664368,0.000254058773862198,0.999924898147583,0.0002472706837579608,0.9999361634254456,0.00023641363077331334,0.9999366998672485,0.0002252847043564543,0.9999493956565857,0.00020669926016125828,0.9999492168426514,0.00019832944963127375,0.999950110912323,0.0002051903575193137,0.9999481439590454,0.00019976428302470595,0.9999497532844543,0.0002134770475095138,0.9999479651451111,0.00020041826064698398,0.9999445676803589,0.00022359483409672976,0.9999422430992126,0.00021999698947183788,0.9999363422393799,0.00023514129861723632,0.9999324083328247,0.00023094755306374282,0.9999182820320129,0.00022823935432825238,0.999915599822998,0.00023413971939589828,0.9998847842216492,0.00027413471252657473,5.173683166503906e-05,5.793571472167969e-05,6.496906280517578e-05,7.164478302001953e-05,5.900859832763672e-05,6.783008575439453e-05,6.258487701416016e-05,7.140636444091797e-05,6.771087646484375e-05,8.368492126464844e-05,6.854534149169922e-05,7.808208465576172e-05,6.54458999633789e-05,7.82012939453125e-05,6.42538070678711e-05,8.940696716308594e-05,6.473064422607422e-05,8.893013000488281e-05,7.700920104980469e-05,8.249282836914062e-05,6.508827209472656e-05,1.8596649169921875e-05,2.0384788513183594e-05,4.315376281738281e-05
100,10,1.1658301492115427e-05,3.39194393157959,8.880298977747291,3.0862566783930356,1.5970013679319603,1.6539526804927294,1.7482977970988143,1.4453281782498346,1.4292156600891255,1.0969734448540083,0.8186681885103797,0.6486566409368648,0.44836915711909014,0.3117153103747084,0.21497861122178027,0.9998866319656372,0.00030572060495615005,0.9998825192451477,0.0003169415285810828,0.9998893141746521,0.00030967683414928615,0.9998970031738281,0.00030039658304303885,0.9998948574066162,0.00029604395967908204,0.9999045133590698,0.00028449861565604806,0.9999066591262817,0.00027734076138585806,0.9999225735664368,0.0002538578992243856,0.999924898147583,0.000247083546128124,0.9999361634254456,0.00023643416352570057,0.9999366998672485,0.00022528173576574773,0.9999493956565857,0.00020674578263424337,0.9999492168426514,0.00019835817511193454,0.999950110912323,0.00020526527077890933,0.9999481439590454,0.00019980783690698445,0.9999497532844543,0.0002138159761670977,0.9999479651451111,0.00020042189862579107,0.9999445676803589,0.0002238238084828481,0.9999422430992126,0.00022002543846610934,0.9999363422393799,0.00023522021365351975,0.9999324083328247,0.00023108642199076712,0.9999181032180786,0.00022833983530290425,0.9999154210090637,0.00023435053299181163,0.9998847842216492,0.00027419617981649935,5.125999450683594e-05,5.7578086853027344e-05,6.473064422607422e-05,7.128715515136719e-05,5.8650970458984375e-05,6.73532485961914e-05,6.23464584350586e-05,7.11679458618164e-05,6.747245788574219e-05,8.356571197509766e-05,6.842613220214844e-05,7.808208465576172e-05,6.532669067382812e-05,7.832050323486328e-05,6.437301635742188e-05,8.976459503173828e-05,6.473064422607422e-05,8.916854858398438e-05,7.700920104980469e-05,8.26120376586914e-05,6.520748138427734e-05,1.8358230590820312e-05,2.002716064453125e-05,4.315376281738281e-05
110,10,1.1658301492115427e-05,2.929765224456787,8.777588736356376,2.7738236796493627,1.4973750725513515,1.5431204075147198,1.5747852208678463,1.4089028936820462,1.3185680446498298,0.9733435210404765,0.8199182560202339,0.6555775994217996,0.4588287484504013,0.3058203213630943,0.19911754789179362,0.9998864531517029,0.0003058128640986979,0.9998825192451477,0.0003169937990605831,0.9998894929885864,0.0003097427834291011,0.9998970031738281,0.00030059891287237406,0.9998948574066162,0.0002962338621728122,0.9999045133590698,0.00028442899929359555,0.9999066591262817,0.0002772703883238137,0.9999225735664368,0.0002536849060561508,0.999924898147583,0.00024705161922611296,0.9999361634254456,0.00023638468701392412,0.9999366998672485,0.00022534633171744645,0.9999493956565857,0.00020676208077929914,0.9999493956565857,0.00019811435777228326,0.9999502897262573,0.00020517488883342594,0.9999483227729797,0.00019965939281973988,0.9999499320983887,0.00021363631822168827,0.9999479651451111,0.0002002424735110253,0.9999445676803589,0.00022362339950632304,0.9999422430992126,0.00021975446725264192,0.9999361634254456,0.00023507990408688784,0.9999324083328247,0.00023098965175449848,0.9999182820320129,0.00022827903740108013,0.9999155402183533,0.00023430079454556108,0.9998847842216492,0.00027416236116550863,5.0902366638183594e-05,5.7816505432128906e-05,6.520748138427734e-05,7.164478302001953e-05,5.888938903808594e-05,6.723403930664062e-05,6.23464584350586e-05,7.104873657226562e-05,6.747245788574219e-05,8.368492126464844e-05,6.866455078125e-05,7.832050323486328e-05,6.54458999633789e-05,7.843971252441406e-05,6.437301635742188e-05,8.976459503173828e-05,6.461143493652344e-05,8.893013000488281e-05,7.665157318115234e-05,8.20159912109375e-05,6.508827209472656e-05,1.8835067749023438e-05,2.0265579223632812e-05,4.315376281738281e-05
120,10,1.1658301492115427e-05,2.024733781814575,9.805136339926174,2.901856043735978,1.5940652122555337,1.6082126094654583,1.6089843043566108,1.4885383180207556,1.4777850418276253,1.108604803690237,0.9061159346331437,0.7592109299814073,0.5320768107225708,0.3806704117327749,0.2223706988844388,0.9998866319656372,0.0003057476715184748,0.9998828768730164,0.0003169147821608931,0.9998896718025208,0.00030978614813648164,0.9998971819877625,0.0003007589839398861,0.9998950362205505,0.000296314392471686,0.9999046921730042,0.00028438062872737646,0.9999068379402161,0.00027709524147212505,0.9999227523803711,0.0002536439278628677,0.9999250769615173,0.00024691203725524247,0.9999363422393799,0.00023652761592529714,0.9999366998672485,0.00022539931524079293,0.9999493956565857,0.00020681163005065173,0.9999493956565857,0.0001981670648092404,0.9999502897262573,0.00020496697106864303,0.9999483227729797,0.00019942771177738905,0.9999499320983887,0.00021357655350584537,0.9999479651451111,0.00020011533342767507,0.9999445676803589,0.00022356938279699534,0.9999422430992126,0.0002197902649641037,0.9999361634254456,0.0002352230658289045,0.9999322295188904,0.00023122967104427516,0.9999186396598816,0.00022814515978097916,0.9999159574508667,0.00023412267910316586,0.9998847842216492,0.00027408316964283586,5.125999450683594e-05,5.8650970458984375e-05,6.592273712158203e-05,7.236003875732422e-05,5.936622619628906e-05,6.759166717529297e-05,6.258487701416016e-05,7.140636444091797e-05,6.794929504394531e-05,8.416175842285156e-05,6.878376007080078e-05,7.843971252441406e-05,6.54458999633789e-05,7.832050323486328e-05,6.42538070678711e-05,8.976459503173828e-05,6.437301635742188e-05,8.869171142578125e-05,7.665157318115234e-05,8.213520050048828e-05,6.496906280517578e-05,1.9550323486328125e-05,2.1219253540039062e-05,4.303455352783203e-05
130,10,1.1658301492115427e-05,2.384734630584717,8.213218037246241,2.3629453063229855,1.3084247841981973,1.3065466452348296,1.4499602462719448,1.2621657492341862,1.192241419475918,0.8724733963859254,0.7117360930545328,0.5455230593410605,0.427532925030868,0.29216457633380105,0.18196058303423904,0.9998869895935059,0.0003056986315641552,0.9998830556869507,0.00031678625964559615,0.9998896718025208,0.0003099930181633681,0.9998971819877625,0.00030084591708146036,0.9998950362205505,0.00029612629441544414,0.9999048709869385,0.0002842318790499121,0.9999071955680847,0.0002769691636785865,0.9999229311943054,0.00025369421928189695,0.999925434589386,0.00024679629132151604,0.9999365210533142,0.0002364976389799267,0.9999370574951172,0.00022530874412041157,0.99994957447052,0.0002068308967864141,0.99994957447052,0.00019787451310548931,0.9999504685401917,0.00020481056708376855,0.9999485015869141,0.00019919038459192961,0.999950110912323,0.00021313660545274615,0.9999483227729797,0.00019965639512520283,0.9999447464942932,0.0002231121325166896,0.999942421913147,0.0002193877735408023,0.9999363422393799,0.00023488177976105362,0.9999324083328247,0.0002307288523297757,0.9999188184738159,0.00022791727678850293,0.9999159574508667,0.00023398440680466592,0.9998846650123596,0.00027451684582047164,5.2094459533691406e-05,5.900859832763672e-05,6.61611557006836e-05,7.259845733642578e-05,5.936622619628906e-05,6.794929504394531e-05,6.330013275146484e-05,7.18832015991211e-05,6.866455078125e-05,8.475780487060547e-05,6.937980651855469e-05,7.87973403930664e-05,6.556510925292969e-05,7.843971252441406e-05,6.437301635742188e-05,8.96453857421875e-05,6.449222564697266e-05,8.869171142578125e-05,7.665157318115234e-05,8.213520050048828e-05,6.4849853515625e-05,1.9669532775878906e-05,2.110004425048828e-05,4.374980926513672e-05
140,10,1.1658301492115427e-05,3.062488079071045,7.245289694405463,2.373305331213673,1.2539743034216626,1.2449300793036286,1.353968677895123,1.1826651031308195,1.159137156103492,0.8314394812643405,0.6413540566018797,0.5751997265476588,0.3879085287904324,0.31922141579501717,0.22494446190737036,0.9998871684074402,0.0003057179565075785,0.9998834133148193,0.0003165931557305157,0.9998894929885864,0.0003104938950855285,0.9998970031738281,0.00030125994817353785,0.9998950362205505,0.00029634800739586353,0.9999048709869385,0.0002843465481419116,0.9999071955680847,0.0002771707368083298,0.999923050403595,0.00025386945344507694,0.9999256134033203,0.0002469788014423102,0.9999365210533142,0.0002366233675274998,0.9999370574951172,0.0002252141566714272,0.99994957447052,0.00020680660963989794,0.99994957447052,0.000197814020793885,0.9999504685401917,0.0002046022709691897,0.9999485015869141,0.00019890764087904245,0.999950110912323,0.00021293378085829318,0.9999483227729797,0.00019958785560447723,0.9999447464942932,0.0002230340032838285,0.9999426007270813,0.00021941005252301693,0.9999363422393799,0.00023493199842050672,0.999932587146759,0.00023071929172147065,0.9999188184738159,0.00022779247956350446,0.9999159574508667,0.00023391163267660886,0.9998846650123596,0.0002745367237366736,5.2809715270996094e-05,5.9723854064941406e-05,6.651878356933594e-05,7.271766662597656e-05,5.9723854064941406e-05,6.818771362304688e-05,6.365776062011719e-05,7.2479248046875e-05,6.937980651855469e-05,8.499622344970703e-05,6.949901580810547e-05,7.903575897216797e-05,6.556510925292969e-05,7.843971252441406e-05,6.413459777832031e-05,8.952617645263672e-05,6.461143493652344e-05,8.869171142578125e-05,7.700920104980469e-05,8.225440979003906e-05,6.508827209472656e-05,1.9669532775878906e-05,2.09808349609375e-05,4.38690185546875e-05
150,10,1.1658301492115427e-05,2.6530275344848633,8.775381180200306,2.663895912748476,1.4247208651188286,1.479383664990734,1.4899882008433283,1.3540192912719975,1.322149675895961,1.0388810973164622,0.7216074711282622,0.6446372298958432,0.42129405680415827,0.314849397724369,0.26930258397388346,0.9998871684074402,0.00030571623938158154,0.9998834133148193,0.00031671510078012943,0.9998894929885864,0.0003107390948571265,0.9998968243598938,0.0003016201953869313,0.9998950362205505,0.0002965509775094688,0.9999048709869385,0.0002841744280885905,0.9999071955680847,0.0002772207371890545,0.9999229311943054,0.0002539107808843255,0.9999256134033203,0.0002470264444127679,0.9999365210533142,0.00023637796402908862,0.9999370574951172,0.0002249466924695298,0.9999497532844543,0.00020641525043174624,0.99994957447052,0.00019755699031520635,0.999950647354126,0.00020403313101269305,0.9999486804008484,0.00019834109116345644,0.9999502897262573,0.0002124449674738571,0.9999483227729797,0.00019941813661716878,0.9999449253082275,0.00022270376211963594,0.9999426007270813,0.00021909785573370755,0.9999365210533142,0.0002345571992918849,0.999932587146759,0.00023039034567773342,0.9999186396598816,0.00022789918875787407,0.999915599822998,0.0002341314248042181,0.9998846650123596,0.00027464592130854726,5.257129669189453e-05,5.984306335449219e-05,6.67572021484375e-05,7.271766662597656e-05,5.984306335449219e-05,6.794929504394531e-05,6.377696990966797e-05,7.224082946777344e-05,6.937980651855469e-05,8.463859558105469e-05,6.902217864990234e-05,7.87973403930664e-05,6.508827209472656e-05,7.796287536621094e-05,6.365776062011719e-05,8.916854858398438e-05,6.437301635742188e-05,8.857250213623047e-05,7.677078247070312e-05,8.213520050048828e-05,6.473064422607422e-05,1.9073486328125e-05,2.0265579223632812e-05,4.410743713378906e-05
