step,epoch,lr,loss,grad_norm_global,grad_norm_encoder.blocks.0,grad_norm_encoder.blocks.1,grad_norm_encoder.blocks.2,grad_norm_encoder.blocks.3,grad_norm_encoder.blocks.4,grad_norm_encoder.blocks.5,grad_norm_encoder.blocks.6,grad_norm_encoder.blocks.7,grad_norm_encoder.blocks.8,grad_norm_encoder.blocks.9,grad_norm_encoder.blocks.10,grad_norm_encoder.blocks.11
1570,2,7.127179205417633e-06,3.377572774887085,7.744810390037013,2.193416457348192,1.254059670118733,1.27676991220288,1.425289645098019,1.21607351019714,1.2362176309653592,0.9905195922170051,0.7435942822543831,0.6517388703698767,0.5116640404195661,0.45847426862724994,0.39634181585294065
1580,2,7.127179205417633e-06,2.6419379711151123,8.355131180404495,2.4167665961197073,1.3992169901983804,1.2998799319094498,1.5492203928532777,1.302785647512741,1.3323202804128211,1.0817130190983757,0.8875704908275863,0.7440763697094158,0.6028837736141315,0.5104621182661093,0.44416531626652095
1590,2,7.127179205417633e-06,2.3474671840667725,7.032470535393107,1.931081811743262,1.0691533470462893,1.0305924917048515,1.222671595326592,1.031298557155098,0.9822065378490885,0.7401726956591568,0.601754016109611,0.5336804383168793,0.43742763170580673,0.3422668057778851,0.2925199236562237
1600,2,7.127179205417633e-06,2.4840495586395264,8.959160123582755,2.514037914813268,1.2560586821921211,1.1326610355379334,1.286908368010347,1.1343507052914878,1.1032486465774345,0.8474570047747986,0.7213384094283137,0.6307136589882524,0.4885479573948508,0.4003861749615458,0.40025135854169525
1610,2,7.127179205417633e-06,2.7988362312316895,7.8839426548824045,1.9789996060783046,1.0489394498017428,0.9784230546971882,1.1916651170820425,0.9935301605702144,0.9676584037883672,0.777787276349974,0.6114757591019673,0.4978600850853997,0.41837875442329947,0.3557657073674332,0.3001384758591862
1620,2,7.127179205417633e-06,1.9683524370193481,8.388880012832386,2.5591838818983423,1.4691923633446016,1.446768767937842,1.6647989546544741,1.3442722867636265,1.2436970642383771,1.0433147299820664,0.7741038808899141,0.6778660003323397,0.5090164505565478,0.44042496122940167,0.35095872773606523
1630,2,7.127179205417633e-06,2.9506044387817383,7.575331664891984,1.7587166869851854,0.9888431740639838,0.9737931428031438,1.2701227853738704,1.1294158620511487,0.9997655257024389,0.866040884182287,0.6596320914033758,0.6036568515737394,0.46146832223821427,0.40467841600221344,0.3412697827427651
1640,2,7.127179205417633e-06,3.0412180423736572,8.106655690078265,1.8172853301002354,0.9681479424660775,0.939745586328083,1.1400516313613123,1.0609034817895915,1.077953610173775,0.8544017756561405,0.730194547768404,0.6733331413655996,0.5534541085255499,0.4617066701865048,0.3821438417928856
1650,2,7.127179205417633e-06,2.819287061691284,7.636864127234225,2.324839808090626,1.1751664459057585,1.1320755880237792,1.3194180680043641,1.1923522401486362,1.1971604007244776,0.8649502063138597,0.6698676711474908,0.5747658995071734,0.48702834847585874,0.40942682701491395,0.35569516618541397
1660,2,7.127179205417633e-06,2.8806204795837402,8.38164703110295,2.428882006931595,1.2645278477570334,1.207357996437484,1.494786186629118,1.3088065225070662,1.222955778768777,0.9840046378390499,0.8670414481826838,0.7249507103919028,0.5308302851741724,0.45867474540561415,0.4166048832362108
1670,2,7.127179205417633e-06,3.219796657562256,7.1743025915035705,2.1084288709937233,1.1638815663650672,1.0856564237843203,1.2397698043636374,1.0352379108216463,0.9834177847509735,0.8007637360148768,0.6576690761283119,0.5635416216235613,0.43340450594802415,0.3633446738298193,0.3249973653205174
1680,2,7.127179205417633e-06,1.7364997863769531,8.071538947725221,2.3656801583347664,1.3721924365155362,1.3002205903352166,1.480335655377391,1.2543240070772985,1.3940579588617756,1.0981163954035122,0.9079300610930048,0.7488711269303842,0.5676740600089547,0.4748651201589536,0.42852824733645006
1690,2,7.127179205417633e-06,2.0932583808898926,8.061487990030779,2.38255598908567,1.1662373208352135,1.1182360357724337,1.2579047924396711,1.082915421547793,1.0300794066188623,0.8280122998132872,0.7050687355341916,0.6329418945658927,0.4735057136162485,0.40108718514229064,0.35800692012805424
1700,2,7.127179205417633e-06,3.3396270275115967,9.673395159075655,3.8005250224971734,1.7973739414305716,1.7114450390707683,1.9359496939606446,1.5472912734395254,1.3789022349754714,1.1062577079813005,0.9301858485764657,0.7735906906382162,0.5546424493368025,0.5096791856696652,0.45220846323771297
1710,2,7.127179205417633e-06,3.0896763801574707,10.54977998488369,2.6898777280874446,1.4217388608132744,1.3214362604822383,1.6833693255424105,1.4139328037304304,1.5437880674208193,1.2520563591849097,1.0131131732335776,0.8623265321906105,0.6392966057339574,0.5629173699575797,0.4800800002069911
1720,2,7.127179205417633e-06,2.251206636428833,6.630284942165878,1.8446087152887012,0.9740935917487967,0.9932292793127059,1.1196479811854787,0.9766677621944196,0.9403444316320032,0.7465174004401334,0.6090377626940918,0.5103796613023511,0.3862148436009595,0.33630407412538804,0.2821902152428168
1730,2,7.127179205417633e-06,2.83479642868042,7.7970533959197965,2.3939459677444637,1.2277938300336764,1.2063063664664995,1.380990071072915,1.2176963776082836,1.1953894708577724,0.9043600762034231,0.7330931762793004,0.6251739413402008,0.4587599480052801,0.4247169833100745,0.39114385761428855
1740,2,7.127179205417633e-06,2.9720964431762695,8.512769937307935,2.624418798637018,1.3941468285947052,1.3145326796043353,1.6757741312590475,1.502824304826714,1.5197287490497398,1.275498529065391,0.8167627672993631,0.7826189413635917,0.5740975842629975,0.5071718719893181,0.44979123153019623
1750,2,7.127179205417633e-06,2.987006664276123,7.322298599398661,1.9607584161828504,1.040387043249979,0.9886182491666563,1.2052594495783242,0.9988633255157855,1.1504207109997486,0.8431532388341983,0.6456565224061865,0.5845614511451699,0.49157576718265394,0.421105020157483,0.38110275851686687
1760,2,7.127179205417633e-06,2.7282416820526123,6.646270034370131,1.7885154065447781,1.0228319086600752,0.9709676767865107,1.1464482950655501,0.9935455940711968,0.9956518646084903,0.7606368947151219,0.6258076042921794,0.5529228653889263,0.41429589563327185,0.35453256983796155,0.31150186069612323
1770,2,7.127179205417633e-06,1.4727287292480469,7.451759214460034,2.035953224397346,1.0622918159704855,1.0100122389193722,1.1803006083526988,1.1199844754568418,1.0685748458556537,0.8190138196194979,0.6596516546996415,0.6448592070864708,0.49763038805338916,0.4110596660015385,0.3588764710903463
1780,2,7.127179205417633e-06,2.7989587783813477,7.528834289987186,2.145780426710339,1.165397740439921,1.1766520640385605,1.3426247041432122,1.149649059819673,1.0102531963739878,0.7869681705873147,0.6842289050355215,0.589308615247913,0.4677303388287647,0.40796598776255527,0.3387922009564107
1790,2,7.127179205417633e-06,3.183844566345215,7.547439964641943,1.9382245126325741,1.1944934751013792,1.1835979892989996,1.4049657559133233,1.192071581279181,1.0190746726085513,0.793615726685085,0.6466470114147147,0.5740117623894141,0.4565717790050417,0.40393719893211844,0.3734371007856373
1800,2,7.127179205417633e-06,3.233977794647217,7.478919370679028,2.5244051379597354,1.3569398779395834,1.2883185534696409,1.567155063168734,1.336438610712548,1.3210912112142048,0.9423183810580983,0.8197884615201113,0.7009447507236056,0.5572963171267533,0.4992002737800383,0.37779389293987925
1810,2,7.127179205417633e-06,3.1985116004943848,8.045872216420038,2.4573358767688327,1.3404770207718955,1.3511536417911543,1.6291321159242054,1.3619808587428044,1.3246765648412127,1.0284936263479856,0.8345293009740224,0.7036921873672203,0.5227185231981404,0.4493377622648245,0.41026766564882283
1820,2,7.127179205417633e-06,2.359144449234009,6.830470079682191,1.6570861072293186,0.9072047745271842,0.9068337271752986,1.0479312715705678,0.9076415753583886,0.9852929051759322,0.7436283357376963,0.5857279233656577,0.5230946060189366,0.42430453844945004,0.368155837298168,0.29991043036226084
1830,2,7.127179205417633e-06,3.0440802574157715,9.016534800673988,2.4530486488892786,1.2002473010768058,1.15854916042797,1.3573478548404934,1.1942292290389405,1.2134443508168047,0.9772504865178677,0.7518493549681871,0.6496543604843925,0.49117919634938895,0.3957714782617919,0.34856367143528316
1840,2,7.127179205417633e-06,2.3327760696411133,7.031164861614437,2.045565395671924,1.1460300853024339,1.0955333167091663,1.3045336795627671,1.1243341922440395,1.0632586502229995,0.8651425322508922,0.6794461707251652,0.6158175998085204,0.45890067312551125,0.41018985963779453,0.34924650770352295
1850,2,7.127179205417633e-06,3.295123815536499,7.302951471722467,1.8704884009732217,1.0395316522944975,1.0036054589186725,1.181103740718572,1.0363041663193013,1.15948710657489,0.8660976445759383,0.6703292785695868,0.5859633986516184,0.46443876609525064,0.3887488027538754,0.3465798322697654
1860,2,7.127179205417633e-06,3.602377414703369,8.284160147289986,2.2454211460753006,1.2101755358531285,1.1677536346443955,1.3299149658877,1.1010038124309287,1.1769828919096879,0.9306564135524205,0.7797738090778169,0.638125426879112,0.5032245240138307,0.4522105096584246,0.35670265068173473
1870,2,7.127179205417633e-06,3.2494261264801025,8.078400708538885,2.3328305444022828,1.3415828622918216,1.3144759439486444,1.5019130744368008,1.2133662813808777,1.194008880584,0.8823286931524653,0.718073720465453,0.6350309453217016,0.49877677855781327,0.3910865832900223,0.3666550778915243
1880,2,7.127179205417633e-06,2.728306770324707,7.7934555310472575,2.2402797361567903,1.2352418500493396,1.214604888070679,1.2418448171769743,1.1050823221184585,1.109529813089119,0.8649214608095475,0.6713606166967505,0.6045967386548764,0.45833689496645114,0.41053859525040254,0.3463261608977145
1890,2,7.127179205417633e-06,2.752795696258545,7.730369012219084,2.3221430072634384,1.1048219927483967,1.1127983533719352,1.437042280255997,1.1642484290037503,1.0138325237476065,0.7909104284683582,0.6672710038672077,0.5673884050244246,0.414227721875767,0.36759382259305606,0.3521589654363669
1900,2,7.127179205417633e-06,2.770979166030884,7.7647633731441825,2.919995504795727,1.4482342539915323,1.3494692211802854,1.622161602052178,1.348920248661565,1.1789695051749807,0.9247398937382608,0.7586917287859395,0.667369868695145,0.4698658216011454,0.3981562750806897,0.3831685174273799
1910,2,7.127179205417633e-06,2.522793769836426,6.767099593608684,2.08681595910717,1.090455315113193,0.993239634372958,1.208698035993803,0.9848239699906107,0.9314549583519579,0.7763710950525932,0.5797751177972014,0.4936411944750646,0.39139257774988034,0.31405628238932976,0.2947515890864802
1920,2,7.127179205417633e-06,2.5525355339050293,8.02137719313949,2.6038786784067027,1.4499802112802638,1.4042178781164558,1.702935799631914,1.5053950254143167,1.4275998636174965,1.1111897794424652,0.8414096494056205,0.738548442386237,0.56264137149529,0.47028642288451966,0.42570088159763547
1930,2,7.127179205417633e-06,2.35695743560791,9.741983212474675,2.460096530756942,1.331949212277046,1.2518580655471758,1.5910662930480728,1.4483735325468512,1.4805063790820951,1.251042000034714,0.9055951184552128,0.7483988967282142,0.6510658227839924,0.5073735187251909,0.46773916700362983
1940,2,7.127179205417633e-06,3.25346040725708,6.9023202662435015,1.7409066090728686,0.9933911443166988,1.0034449233341094,1.1736069661857784,1.0277280984375807,0.9718686213444654,0.820903187936381,0.6265784797685118,0.5113752762705217,0.42032713654818626,0.33635150804019937,0.31170739362635896
1950,2,7.127179205417633e-06,2.6749215126037598,6.700343748153899,2.0032137717667418,1.1564503051015118,1.1173798612858352,1.3737985976703757,1.1921545171695336,1.068987268725072,0.8385375463601404,0.6926894417738347,0.6048717405765625,0.4395284753596291,0.3872810550879572,0.35990228966560994
1960,2,7.127179205417633e-06,2.032832384109497,8.062292227204138,2.115777849843814,1.146224269677055,1.0789066189585148,1.3312066399938374,1.1357570792871745,1.1407004826387181,0.8692164905409425,0.7414255597256406,0.6411775696144022,0.47009738071002105,0.41260000882804154,0.37425772551618003
1970,2,7.127179205417633e-06,2.5093820095062256,6.404266664326498,1.642658269799607,0.8350806541183864,0.8009355792664202,0.9612077864819304,0.8561131010493647,0.8437495884501786,0.649092822073381,0.5438404755973786,0.4925068679531156,0.366698177219855,0.3366952927447683,0.2757936959091666
1980,2,7.127179205417633e-06,2.5567128658294678,7.844592481209125,2.478068856751313,1.467760261046935,1.3692297670726312,1.6217995762672162,1.4415447992243329,1.3954805020122736,1.0103974383274232,0.9390907141627689,0.8631316869338984,0.6160340188359319,0.5647642956767703,0.43206730390622083
1990,2,7.127179205417633e-06,2.9547462463378906,7.5408833884106405,2.0213536120230184,1.110334106235646,1.0682340105773402,1.2307907478853313,1.0757213044715408,1.0950170553139518,0.8753501523712923,0.6616475846030072,0.5954135821356372,0.47074533703805405,0.42536682309502966,0.3731458995432056
2000,2,7.127179205417633e-06,2.7579550743103027,8.703574922742623,2.706900301771432,1.4943285437837772,1.452781851755076,1.6062942487481693,1.415035662521927,1.3730631632291506,1.0249922682631407,0.9202617652441892,0.7390789873746393,0.5984265779638979,0.5024098172353352,0.4272554171430471
2010,2,7.127179205417633e-06,3.188755512237549,7.37977761757785,2.0573264387295547,1.0477969777498715,0.9741143458832995,1.1055155688256153,0.9685024397872366,0.9668235521206237,0.7799706274910985,0.6027571212797899,0.5749891762678554,0.43990836754737056,0.38029820191535646,0.30827202542587423
2020,2,7.127179205417633e-06,2.9468235969543457,7.245727834511397,2.451267381894549,1.3346833955492228,1.2924865450318124,1.4633168820963551,1.237613448502642,1.1525722055200187,0.9036115849732015,0.7322162947524824,0.6168567531251296,0.5201256755199333,0.4256247283043033,0.3515161386209003
2030,2,7.127179205417633e-06,2.0106632709503174,7.899740860230412,2.2730891503414914,1.169033514062786,1.122655332846116,1.2596671268071946,1.1296021977908726,1.165234359535362,0.9042143302088201,0.7734242336100698,0.6893452717052742,0.47555612742767894,0.4109170539368781,0.41486915878524067
2040,2,7.127179205417633e-06,3.4381914138793945,7.693770095920998,2.4805258526222613,1.2350527955019273,1.1283117272256082,1.2662729944649176,1.2222513061446025,1.1479696236267998,0.878003746379644,0.7248224684886115,0.6431705563670193,0.5095128867394326,0.4025092547225744,0.3687902467218442
2050,2,7.127179205417633e-06,2.853334903717041,6.286043433209798,1.814444588282714,1.0041976944697504,0.9859090539595322,1.1069837220274006,0.9866936857356343,1.052870460430794,0.7945880652889308,0.6436340314448239,0.5440937902589089,0.3823897887462972,0.3252391241115157,0.2863842325831903
2060,2,7.127179205417633e-06,2.6083083152770996,8.529673103443074,3.6190830587188234,1.596812060903008,1.3493317920774335,1.6908584466727838,1.4406246296252878,1.273351244301175,1.001577331325977,0.7664442366674403,0.6356012001007871,0.512886895873821,0.44206040594169305,0.36440692614356035
2070,2,7.127179205417633e-06,3.521063804626465,7.551970544027165,2.2442793183428233,1.1578123964801605,1.1226917555008018,1.2660162582844796,1.124014476416021,1.132268137666772,0.8499853681735953,0.707434208941317,0.6267037840281191,0.46391677270264925,0.39074739238879325,0.3661424012424468
2080,2,7.127179205417633e-06,2.1772899627685547,10.85038511731271,3.0324658232757056,1.4108458110390434,1.2436462572279836,1.4604634247335717,1.270272348050055,1.283630727049431,0.9348085203580897,0.8031224716965769,0.6652532563118931,0.4917290059052689,0.42731998354728096,0.36969362415195917
2090,2,7.127179205417633e-06,3.412898302078247,7.493805146271121,2.152097641379516,1.1232615489484792,1.1029590507816536,1.2295455015152625,1.1005154892190587,1.2154882925135566,0.9028366165206844,0.6338647643271772,0.576268766951234,0.461910678915904,0.40352861978545906,0.3565379227535361
2100,2,7.127179205417633e-06,2.4633376598358154,8.408929510695398,2.017606064757859,1.1212963799128597,1.0849440110973876,1.3058126520800255,1.112402601271757,1.1394155581508152,0.8891808283145206,0.714217415340913,0.6564257795930621,0.48924631910829564,0.4174581078346629,0.34521715031084527
2110,2,7.127179205417633e-06,3.374974250793457,8.926947931488858,2.363799631908769,1.3504363173411913,1.296320333033794,1.5661212008211138,1.410758248367395,1.328733773377322,1.147219925258379,0.8770033402183336,0.7376621021874363,0.5553551080373738,0.48097502089636723,0.41232743941380506
2120,3,9.502905607223512e-06,2.6952924728393555,8.742925495789965,2.627367284519184,1.5056413741337769,1.333413664613489,1.5299623687633086,1.238210711252564,1.1027711228190804,0.8726591431520339,0.7678427497245683,0.6577554216789407,0.4978839984412955,0.4170616509365273,0.38703732784063877
2130,3,9.502905607223512e-06,3.191089153289795,8.017632900646989,2.0981713542957303,1.110127486816714,1.079468962887535,1.236553647006124,1.0557604327328316,1.1020468583489293,0.8441045547140502,0.6917840803957126,0.5863965218729283,0.5075233027932863,0.43472103872165013,0.3495507418808252
2140,3,9.502905607223512e-06,3.4094786643981934,8.638503336493356,2.299328559793548,1.3238212362126303,1.3702231476735154,1.590065330056571,1.4016358939521238,1.3232832410798545,1.0034129357487271,0.8437740836063238,0.7587869659785171,0.5429544047225833,0.452948587321988,0.41791222786684645
2150,3,9.502905607223512e-06,3.336747646331787,7.980962428293663,2.543841319369115,1.2868289685933445,1.1397208322560444,1.353551297415263,1.2100888743672527,1.110061074265284,0.8897228516046871,0.7098966138467719,0.5912978539327769,0.456584486553317,0.3689206429963439,0.3350631390275136
2160,3,9.502905607223512e-06,2.778850793838501,8.366283445061551,2.311033930267893,1.2162044013732043,1.2025465224323384,1.289889679546311,1.15147474291267,1.0423755517857805,0.8363665183111252,0.6636276651110989,0.5753819665807477,0.4786162784634007,0.41298866654719674,0.3691567939801597
2170,3,9.502905607223512e-06,3.0084879398345947,8.645787246746325,2.468431892430827,1.3157561788377639,1.2465102979261378,1.4123009835960787,1.1773665022998985,1.1134092646460942,0.9626988143795776,0.773416366346366,0.7223139819330655,0.5714012419912261,0.4155579466314369,0.39437047701480604
2180,3,9.502905607223512e-06,2.979253053665161,8.173174038620028,2.200317350062186,1.2103492991843876,1.2804609283902395,1.446532405257508,1.17691274221329,1.1800805166428265,0.8500429618538973,0.6820037106924927,0.6007753692390948,0.4658457241206481,0.430312054003192,0.361329118699684
2190,3,9.502905607223512e-06,2.329195737838745,6.283663368848349,1.6154600760432756,0.9052109941442397,0.8812456515272598,1.0136287295209396,0.8690038435438698,0.8570459763216144,0.714701588740842,0.5768399382346567,0.4729192689116413,0.4026679824856491,0.35074202158521023,0.3246134467680881
2200,3,9.502905607223512e-06,3.0226707458496094,10.311345014821944,2.843899823739151,1.4712673075727436,1.3615704814816434,1.5294620705703028,1.2839878500585151,1.23862224113141,0.9744625626518578,0.8794566520630871,0.6982648757540489,0.5562588594198061,0.4644006813922329,0.37938784857171215
2210,3,9.502905607223512e-06,2.021425485610962,7.941302522778028,1.9033652543150117,1.0826159911820732,1.0741482437089496,1.1852695409736276,1.0263878415209147,1.0166279438405181,0.8337509460462758,0.6681193989358938,0.5853108721094523,0.42679516382699517,0.3779155523147003,0.3416160876004155
2220,3,9.502905607223512e-06,2.1275863647460938,7.134217979953443,1.7705093425765426,0.9356661043556341,0.9404383924921652,1.0528159807556268,0.9254987730699812,0.9818226233558869,0.7463341147040968,0.5857730640207842,0.5332241513758643,0.40215587133239433,0.3609846536369385,0.29017328273426524
2230,3,9.502905607223512e-06,3.066514015197754,8.254528371778623,2.09661236227529,1.1550822951114084,1.1012476778900238,1.246783608063378,1.1037203468705106,1.0806789980695362,0.8193195171438549,0.6654362813671801,0.5532488762932022,0.43482329555649696,0.3724544177832798,0.34674666504467483
2240,3,9.502905607223512e-06,3.5169098377227783,6.411462029783405,1.6656934026268222,0.8938881181550428,0.8856642606592775,1.0908897413639354,0.9565530216640262,0.87126332845392,0.7211633500360702,0.5602084938955711,0.46557308044811246,0.3664019011407919,0.32575301566990666,0.25854204877726256
2250,3,9.502905607223512e-06,2.6016812324523926,8.539127451017661,2.022669381541501,1.0482585984992958,1.0078635255400523,1.2088735735301666,1.0264914658825848,1.0786398458550057,0.8110363599597047,0.645978482590043,0.5418988211661525,0.441281353338313,0.37526352299162785,0.3212392433168095
2260,3,9.502905607223512e-06,2.676719903945923,7.820764643071704,2.034273142009636,1.200451778761614,1.1755426546983063,1.3872534588198238,1.295807366240685,1.2607854944822874,0.9108970865230577,0.7204394303726739,0.6125087368691022,0.48318309374193097,0.4134791347475838,0.32779868535640805
2270,3,9.502905607223512e-06,2.7410733699798584,7.189632247136345,2.2314947753684025,1.0734621138343572,1.0312013456860696,1.2421102484904663,1.0690549754069363,1.064500948696722,0.83372013821301,0.5734854055336749,0.5175605285100491,0.40181673532524614,0.3440639131989272,0.2886182903657422
2280,3,9.502905607223512e-06,3.1992833614349365,7.751670041009435,2.319062008266327,1.2084226485292922,1.208630192883368,1.388271428635912,1.234533987956841,1.128546958183134,0.8494625797574442,0.6913009774363865,0.5637053011027778,0.46456093933069253,0.36499331058964884,0.3198244267462553
2290,3,9.502905607223512e-06,2.9810585975646973,6.499072464109167,2.006186545432867,1.1050904852033714,1.0560110350518723,1.1277019950561569,1.0018423445657394,0.9279155541660127,0.7101027090414554,0.6098836549667398,0.512999678870101,0.380364752817884,0.340516570269405,0.28178487634632826
2300,3,9.502905607223512e-06,2.499807119369507,8.33188311401663,2.359685677699352,1.312284056072259,1.2525079071875944,1.412645975670867,1.2526721151849622,1.2074355197262672,0.8758592156372569,0.7886189838431209,0.6861729882683023,0.5397944539608128,0.45889473498527317,0.39592607734358237
2310,3,9.502905607223512e-06,2.946692943572998,6.642824602668802,1.8028348794852915,0.9143132401165803,0.8574267869212057,1.0036542804969317,0.8571692406710378,0.8428494358057046,0.6692961903012768,0.5222145532666395,0.44476244020370465,0.3268127165785545,0.29596823603799993,0.2641638720270691
2320,3,9.502905607223512e-06,2.094736337661743,7.87369890469152,1.7573087671757388,0.9259648930615512,0.9150113320843354,1.0391112228047834,0.9912276013798729,1.0365822785796983,0.8622350040701996,0.6285871287069528,0.5440019776345216,0.38642982177758506,0.3660740585472653,0.33931331606693593
2330,3,9.502905607223512e-06,2.7211501598358154,9.246988962029675,2.1834828786474274,1.1654228161130504,1.0800877446671886,1.3381485731910272,1.0784828465687344,0.9836450498802083,0.7913261194101878,0.6495453077911499,0.5325187045568187,0.4259441419258945,0.35780182188298404,0.34004517531498935
2340,3,9.502905607223512e-06,2.66316294670105,6.7159062230542235,2.2157617300268138,1.1835440912811925,1.1030944703502286,1.2522198636348856,1.0851680847600607,1.1015873176968745,0.8136905582552169,0.6710676128365017,0.5608749513471075,0.42223040464426914,0.3882169349619789,0.33088851656004564
2350,3,9.502905607223512e-06,2.5563926696777344,7.594290210623999,2.4458270143641188,1.344693684379456,1.2405781869162138,1.4855537967366406,1.2592686220164155,1.1694394540913662,0.8606579339239782,0.7753300272947037,0.626946969142258,0.479476003344283,0.4170841746454648,0.3364854808995287
2360,3,9.502905607223512e-06,3.0616183280944824,8.343103439793143,2.1631630675490796,1.1320258446715994,1.0992845011483907,1.2679235568087934,1.1051352763875912,1.1178834705346823,0.89934665140805,0.6978189408283957,0.5924135179510316,0.4565832158530488,0.3695017238439118,0.33001599043275764
2370,3,9.502905607223512e-06,2.9930214881896973,8.644967907292935,2.4333762395224845,1.2305528476242251,1.106417117105219,1.2407456497073834,1.1067322274737328,1.1559736156322333,0.9302341760274151,0.7303820359622807,0.6243170520990436,0.4769590698876893,0.40471322802978527,0.3341246762796574
2380,3,9.502905607223512e-06,3.2429094314575195,7.511941350393179,2.062627992318418,1.1721783865294522,1.1249654379072596,1.2821730158920337,1.0928667632027307,1.0251581569108397,0.7653168061281169,0.6528297255893684,0.5380852917026226,0.4756570415968122,0.383633501966148,0.35270340964895575
2390,3,9.502905607223512e-06,3.0214147567749023,8.304344621007328,2.0825174420048316,1.1156700661585506,1.0582851823002952,1.2649070632937542,1.0600443308473428,1.0270541373918072,0.7925764669396703,0.5997717680945063,0.5222977865913471,0.45297368428506474,0.39987392980590225,0.3246130364166716
2400,3,9.502905607223512e-06,2.9351308345794678,7.117566128068802,2.183775392544813,1.161924939148054,1.0825857410730924,1.1943094189139367,1.049805579129661,0.9797418727077408,0.7456692946298195,0.5950902038359795,0.5031243821460524,0.3931463699689595,0.3280993946760376,0.26582040296206294
2410,3,9.502905607223512e-06,3.0722267627716064,9.348883578362475,2.7915207583724633,1.4926763474257758,1.3976985382360188,1.635492692876128,1.4402878109517177,1.512796446349779,1.2554884485004125,1.0194495891370337,0.8472268368982743,0.648088517101945,0.5654056952850401,0.48300618638454784
2420,3,9.502905607223512e-06,2.537963628768921,6.7446849457546785,1.5995895818279675,0.927888502780883,0.8870883986924974,1.0283192708333038,0.8895411496464024,0.8715972423561802,0.6797541936937892,0.5683147399041808,0.4719314303039593,0.3677708955808275,0.3033397941780801,0.2885629878905991
2430,3,9.502905607223512e-06,2.4444351196289062,6.936081426092471,1.8746949808073157,1.0441591745577277,0.9461897201475817,1.0859399078614955,0.9747247845136094,0.958138356453521,0.782718662983592,0.5944425487940007,0.5569166462792368,0.4240023439854611,0.3633499578541006,0.31844626309697444
2440,3,9.502905607223512e-06,3.1886909008026123,9.597146795230774,3.042742219500317,1.6263970243107981,1.4403096489067952,1.6705999158233573,1.4776138835807344,1.4660485867591446,1.2012174912645415,1.0297744490423273,0.9272916614327412,0.6869163107396274,0.6014453676162639,0.4703571558314799
2450,3,9.502905607223512e-06,3.2474637031555176,7.122923457175859,1.7523094838080353,0.9011996364284608,0.9021790483512659,1.0028207925353556,0.8687976390029807,0.8515259177606472,0.654346837203015,0.5505402030522213,0.46015302704195243,0.36451761381916054,0.31924004654247295,0.27378661281925837
2460,3,9.502905607223512e-06,3.3207640647888184,6.316481213313382,1.703326104365958,0.9104680259578134,0.8566794838207046,1.0597689959674002,0.9646194087757581,0.9102297811664649,0.6888733170512333,0.5510918538040872,0.48163306036717246,0.3981337765344874,0.3451735361660813,0.32596726972765305
2470,3,9.502905607223512e-06,3.216369390487671,6.75635131695215,1.9836842453981982,1.0600349239761309,1.077436914127101,1.1711883419678735,0.994295558875159,0.919548110549193,0.7442361607716581,0.5735566537414551,0.4901943699389371,0.3733950310076244,0.3211775191274887,0.29099521065103223
2480,3,9.502905607223512e-06,2.7643628120422363,7.22571246588899,1.9275887177045323,0.9991492075464194,1.0503503787849144,1.213681538857109,1.0442969517106444,1.1013477912822855,1.0147941747176112,0.7203760613516647,0.607094087670517,0.46046432442006324,0.4047722800488809,0.32765693542661917
2490,3,9.502905607223512e-06,2.793149471282959,8.579868820235781,2.14297383443477,1.300780919511892,1.2113498731254535,1.3055601908885335,1.0996247127535312,1.053096224695233,0.8105777103288734,0.6688181149880529,0.6005711041618629,0.44467473946124153,0.3828273962432648,0.29626770427107885
2500,3,9.502905607223512e-06,2.417001962661743,7.399090047690275,2.2036752424382122,1.2911466573359272,1.247686999458573,1.3958880029319436,1.166479924402744,1.048546548645309,0.8565358790930424,0.6917399617381025,0.6309404835188284,0.47023112296359404,0.3902254876131042,0.32414323482829305
2510,3,9.502905607223512e-06,2.9437568187713623,7.143318752728059,1.9181354069021976,1.1110674601184019,1.0487382110772718,1.2012239765433768,1.0528596447743992,0.9875877789259047,0.7840164456202845,0.6495257428142455,0.5643779166520044,0.4096593863327588,0.36646085014757684,0.2854030136427453
2520,3,9.502905607223512e-06,2.5650153160095215,6.723618251268358,1.8484706662790844,1.0222197094268342,0.9499487594080233,1.1290649876902774,1.0089244739241185,1.0103867416498518,0.8011540684615709,0.6543009851165573,0.5815539089707928,0.3979519668117447,0.3592751484418711,0.3010973948750563
2530,3,9.502905607223512e-06,2.916046380996704,9.430866028897624,3.143099917215677,1.615886817439251,1.5686689586569311,1.9580740855302603,1.627678610478085,1.7077360562020185,1.2662709529801224,0.9054748662114187,0.8024350210938898,0.5966910495577166,0.4975849030286612,0.4264409573370611
2540,3,9.502905607223512e-06,2.5841102600097656,7.625397354571664,1.9192655133165581,1.0201887481963932,0.9299929042637377,1.0675114484228476,0.9633282305541659,0.907176587481007,0.6733900817243459,0.5753780502369957,0.5272596761413513,0.4111082198888258,0.364042378417276,0.2966036853171061
2550,3,9.502905607223512e-06,2.543872356414795,6.202084269020664,1.6618684385659537,0.9488273497117133,0.9378177130699346,1.1059827581049102,0.9489218081274531,0.9687163194629912,0.7733992826196442,0.6254266754780469,0.5404111520970617,0.43142728600793195,0.37335447299526847,0.3062989887795718
