step,epoch,lr,loss,grad_norm_global,grad_norm_encoder.blocks.0,grad_norm_encoder.blocks.1,grad_norm_encoder.blocks.2,grad_norm_encoder.blocks.3,grad_norm_encoder.blocks.4,grad_norm_encoder.blocks.5,grad_norm_encoder.blocks.6,grad_norm_encoder.blocks.7,grad_norm_encoder.blocks.8,grad_norm_encoder.blocks.9,grad_norm_encoder.blocks.10,grad_norm_encoder.blocks.11,M_max_abs_encoder.blocks.0.attn_router,M_off_diag_mass_encoder.blocks.0.attn_router,M_max_abs_encoder.blocks.0.mlp_router,M_off_diag_mass_encoder.blocks.0.mlp_router,M_max_abs_encoder.blocks.1.attn_router,M_off_diag_mass_encoder.blocks.1.attn_router,M_max_abs_encoder.blocks.1.mlp_router,M_off_diag_mass_encoder.blocks.1.mlp_router,M_max_abs_encoder.blocks.2.attn_router,M_off_diag_mass_encoder.blocks.2.attn_router,M_max_abs_encoder.blocks.2.mlp_router,M_off_diag_mass_encoder.blocks.2.mlp_router,M_max_abs_encoder.blocks.3.attn_router,M_off_diag_mass_encoder.blocks.3.attn_router,M_max_abs_encoder.blocks.3.mlp_router,M_off_diag_mass_encoder.blocks.3.mlp_router,M_max_abs_encoder.blocks.4.attn_router,M_off_diag_mass_encoder.blocks.4.attn_router,M_max_abs_encoder.blocks.4.mlp_router,M_off_diag_mass_encoder.blocks.4.mlp_router,M_max_abs_encoder.blocks.5.attn_router,M_off_diag_mass_encoder.blocks.5.attn_router,M_max_abs_encoder.blocks.5.mlp_router,M_off_diag_mass_encoder.blocks.5.mlp_router,M_max_abs_encoder.blocks.6.attn_router,M_off_diag_mass_encoder.blocks.6.attn_router,M_max_abs_encoder.blocks.6.mlp_router,M_off_diag_mass_encoder.blocks.6.mlp_router,M_max_abs_encoder.blocks.7.attn_router,M_off_diag_mass_encoder.blocks.7.attn_router,M_max_abs_encoder.blocks.7.mlp_router,M_off_diag_mass_encoder.blocks.7.mlp_router,M_max_abs_encoder.blocks.8.attn_router,M_off_diag_mass_encoder.blocks.8.attn_router,M_max_abs_encoder.blocks.8.mlp_router,M_off_diag_mass_encoder.blocks.8.mlp_router,M_max_abs_encoder.blocks.9.attn_router,M_off_diag_mass_encoder.blocks.9.attn_router,M_max_abs_encoder.blocks.9.mlp_router,M_off_diag_mass_encoder.blocks.9.mlp_router,M_max_abs_encoder.blocks.10.attn_router,M_off_diag_mass_encoder.blocks.10.attn_router,M_max_abs_encoder.blocks.10.mlp_router,M_off_diag_mass_encoder.blocks.10.mlp_router,M_max_abs_encoder.blocks.11.attn_router,M_off_diag_mass_encoder.blocks.11.attn_router,M_max_abs_encoder.blocks.11.mlp_router,M_off_diag_mass_encoder.blocks.11.mlp_router
10,0,2.375726401805878e-06,3.8832955360412598,8.695479692023005,1.5364392507302889,0.8943253110032543,0.84371868404282,0.9610449340212233,0.8905846982412062,1.1336044457680412,1.0100882310715849,0.953338669879231,0.9316149434616696,0.915624616641845,0.8762059298368577,1.0682555329228351,1.0003734827041626,0.0010472110006958246,1.0001620054244995,0.0008743529324419796,1.0002191066741943,0.0007904111407697201,1.0001115798950195,0.0007425975054502487,1.0001819133758545,0.0007011379930190742,1.000198245048523,0.0007348707295022905,1.0002357959747314,0.0007246679742820561,0.9999116659164429,0.0009221247746609151,1.0002214908599854,0.0007151301833800972,0.9999690651893616,0.000631482747849077,1.0002447366714478,0.0004169061139691621,0.9999600052833557,0.0005515242228284478,1.000001311302185,0.0005986564210616052,1.0000505447387695,0.0006380719714798033,1.0000693798065186,0.0008367059635929763,1.000042200088501,0.0009463845053687692,1.0000146627426147,0.0008824150427244604,1.0005820989608765,0.0010230914922431111,1.0003695487976074,0.0007771842065267265,1.000145435333252,0.0008063471177592874,0.999875009059906,0.0005200065788812935,0.9999549984931946,0.0005721715861000121,1.0000606775283813,0.0005964025622233748,0.999804675579071,0.000649034627713263
10,0,2.375726401805878e-06,3.8838300704956055,8.697114337709186,1.5371487954344087,0.8946542911137807,0.8440260072486411,0.961606604879041,0.8912299091355188,1.1349613663414941,1.010463559399509,0.9535462106585855,0.9321724236324642,0.9157189308639768,0.8763553782769711,1.068326894201874,1.0003727674484253,0.001045471290126443,1.0001620054244995,0.0008735164883546531,1.0002191066741943,0.0007880419725552201,1.0001108646392822,0.0007386259967461228,1.0001810789108276,0.0006972004775889218,1.0001972913742065,0.0007351361564360559,1.0002349615097046,0.0007239868864417076,0.9999121427536011,0.0009184637456201017,1.000018835067749,0.0006801250856369734,0.9999647736549377,0.0006329485913738608,1.0002425909042358,0.00041461680666543543,0.9999603033065796,0.0005514873773790896,1.0000019073486328,0.0005988589255139232,1.0000510215759277,0.0006382972933351994,1.0000699758529663,0.0008376718615181744,1.000041127204895,0.0009486190392635763,1.0000135898590088,0.0008828892023302615,1.0005840063095093,0.0010262428550049663,1.000369668006897,0.0007765559130348265,1.0001471042633057,0.0008068803581409156,0.9998762607574463,0.000518387125339359,0.9999552965164185,0.0005719111068174243,1.00006103515625,0.0005958630354143679,0.9998055696487427,0.0006468103383667767
20,0,2.375726401805878e-06,3.4009010791778564,7.0915240906044446,1.2057482575111031,0.616539462685768,0.6185271622673046,0.6466505926444661,0.6567770754282701,0.7752256091620089,0.7511485460204966,0.7593992962634342,0.7585198900280201,0.7758724476310325,0.6752302519683651,0.799924482782211,1.000808596611023,0.0017635428812354803,1.00043785572052,0.0015887882327660918,1.0001283884048462,0.0014397269114851952,0.9999621510505676,0.0014326964737847447,1.0000762939453125,0.0014230497181415558,1.0001237392425537,0.001547928899526596,1.0001596212387085,0.0014936001971364021,0.9998376965522766,0.0017290398245677352,1.0002247095108032,0.0016739313723519444,1.0001147985458374,0.0016243172576650977,1.0003036260604858,0.001545138657093048,1.0002057552337646,0.0014994287630543113,1.0001965761184692,0.0013270358322188258,1.0001760721206665,0.001429136609658599,1.000033974647522,0.0012316162465140224,1.0000041723251343,0.001450257608667016,0.9999768733978271,0.0013671446358785033,1.0010931491851807,0.0019578360952436924,1.0009756088256836,0.0015883824089542031,1.0007925033569336,0.0015491462545469403,1.0004976987838745,0.0013334543909877539,1.0005159378051758,0.0013556138146668673,1.0005931854248047,0.0014874771004542708,1.0000336170196533,0.001397784217260778
20,0,2.375726401805878e-06,3.398836135864258,7.091703054864398,1.20581036358306,0.6165762514996391,0.6184784050167356,0.6466288065783012,0.6567416114170411,0.7754376198586084,0.7513255823057053,0.7594719102652571,0.7582893690558823,0.7756458325673707,0.6752430873841391,0.7997725193864664,1.000806450843811,0.0017580259591341019,1.000437617301941,0.001583551405929029,1.000128984451294,0.0014307900564745069,0.9999619722366333,0.0014216424897313118,1.0000755786895752,0.0014110004995018244,1.000123143196106,0.0015429763589054346,1.0001583099365234,0.0014893831685185432,0.9998375177383423,0.0017235211562365294,1.0000224113464355,0.001657484332099557,1.000110149383545,0.0016225174767896533,1.0003023147583008,0.001543451682664454,1.00020432472229,0.0014990897616371512,1.0002000331878662,0.0013293849769979715,1.000177264213562,0.0014329558471217752,1.0000367164611816,0.0012365730945020914,1.0000052452087402,0.0014574378728866577,0.9999772310256958,0.0013711482752114534,1.001096487045288,0.001964001217857003,1.0009757280349731,0.0015865126624703407,1.0007939338684082,0.0015492463717237115,1.0004980564117432,0.0013293963856995106,1.000516653060913,0.0013546234695240855,1.0005924701690674,0.0014843263197690248,1.0000337362289429,0.001390917575918138
30,0,2.375726401805878e-06,3.8634777069091797,7.005188341783111,0.9889807884743483,0.5663216069807283,0.5715900693467787,0.6226242638980356,0.5912392663032079,0.8656528336214422,0.6157868818380091,0.6508528423427653,0.5885324704544699,0.5889538641132298,0.6328385976359792,0.6674681652413664,1.001183271408081,0.0023688431829214096,1.0009335279464722,0.002056685509160161,1.0002983808517456,0.0018256474286317825,1.000138282775879,0.001990336226299405,1.0003474950790405,0.002272804966196418,1.000404715538025,0.002562260953709483,1.0004938840866089,0.0025543258525431156,1.0001204013824463,0.002805800875648856,1.0006380081176758,0.003051233710721135,1.0006580352783203,0.0030045381281524897,1.000836730003357,0.0030167377553880215,1.0009384155273438,0.0029741283506155014,1.0009855031967163,0.002853220794349909,1.000872254371643,0.002943294122815132,1.0003761053085327,0.002454026835039258,1.0006495714187622,0.002696110401302576,1.000271201133728,0.0025575649924576283,1.001943826675415,0.0033871433697640896,1.0017995834350586,0.002909052185714245,1.001465916633606,0.0020749331451952457,1.0011565685272217,0.002099330071359873,1.0011669397354126,0.002023783978074789,1.0011647939682007,0.0022306740283966064,1.0001839399337769,0.001948310062289238
30,0,2.375726401805878e-06,3.864105463027954,7.007064581896904,0.9895975643584182,0.5665115916630757,0.5717076007689417,0.6226385353362429,0.5913557104919396,0.8665672433189793,0.61584994641756,0.6506874710600441,0.5884471676936014,0.5890092642245497,0.6328599887376098,0.6675082727086306,1.001179575920105,0.002361403778195381,1.0009324550628662,0.002053268952295184,1.000299096107483,0.0018171813571825624,1.000137448310852,0.001977465581148863,1.0003459453582764,0.002258877269923687,1.0004040002822876,0.0025550606660544872,1.0004922151565552,0.0025514375884085894,1.0001190900802612,0.0028014816343784332,1.000435471534729,0.003013497916981578,1.0006535053253174,0.00300061353482306,1.0008352994918823,0.003014364279806614,1.0009366273880005,0.002973073860630393,1.0009889602661133,0.002855470171198249,1.00087308883667,0.00294611812569201,1.0003759860992432,0.00245780311524868,1.0006500482559204,0.0027031658682972193,1.0002700090408325,0.002562317531555891,1.0019468069076538,0.0033934616949409246,1.0017995834350586,0.00290707778185606,1.0014667510986328,0.002077758312225342,1.0011558532714844,0.0020975929219275713,1.0011674165725708,0.0020264468621462584,1.0011634826660156,0.0022335387766361237,1.0001847743988037,0.001949931145645678
40,0,2.375726401805878e-06,2.6560473442077637,5.942310831847786,0.829147273539616,0.49065806027942876,0.509856324608569,0.5643822707414654,0.5238630901959059,0.6474602119497479,0.5418096160723549,0.5071458162943584,0.5221660440793678,0.5191269308083639,0.5588829100535329,0.601297015571299,1.0013461112976074,0.0026956708170473576,1.001096487045288,0.002632379764690995,1.0003688335418701,0.0024359754752367735,1.0002272129058838,0.002714244183152914,1.0004456043243408,0.003074484411627054,1.0004814863204956,0.003338196547701955,1.0005627870559692,0.0033374743070453405,1.0002930164337158,0.0035933067556470633,1.000774621963501,0.00404107803478837,1.0009982585906982,0.004034609999507666,1.0010915994644165,0.004224314820021391,1.0015777349472046,0.004228554200381041,1.0016075372695923,0.00415754271671176,1.0014820098876953,0.004277133382856846,1.0009007453918457,0.003662755945697427,1.0013145208358765,0.003970446530729532,1.0009288787841797,0.0038323530461639166,1.002736210823059,0.00473697017878294,1.0025372505187988,0.004003570880740881,1.0020923614501953,0.002635413780808449,1.0017836093902588,0.0023824640084058046,1.0014971494674683,0.0021624236833304167,1.0013469457626343,0.0023184684105217457,1.0001329183578491,0.0018041121074929833
40,0,2.375726401805878e-06,2.6567811965942383,5.9437532652247365,0.8291481119968568,0.49066467598841446,0.5099717179065505,0.5645561640273801,0.524028171618487,0.6478041436695388,0.5420570134966823,0.507174438694346,0.5220409034080373,0.5192667655569208,0.5589866687812796,0.6014498375693254,1.0013424158096313,0.002688098233193159,1.0010946989059448,0.0026324971113353968,1.0003691911697388,0.0024319267831742764,1.0002254247665405,0.0027000410482287407,1.0004429817199707,0.0030613902490586042,1.0004795789718628,0.0033310295548290014,1.0005600452423096,0.0033351590391248465,1.0002903938293457,0.003591167973354459,1.0005711317062378,0.004006263334304094,1.0009924173355103,0.004030769225209951,1.0010888576507568,0.004221462178975344,1.0015746355056763,0.004227519501000643,1.0016100406646729,0.0041614193469285965,1.0014822483062744,0.004281836561858654,1.0009002685546875,0.0036686346866190434,1.0013139247894287,0.003978706896305084,1.0009264945983887,0.0038398513570427895,1.0027384757995605,0.004745589103549719,1.0025370121002197,0.0040026698261499405,1.002092719078064,0.002638464793562889,1.0017820596694946,0.0023872426245361567,1.001497745513916,0.002171263564378023,1.0013456344604492,0.0023302375338971615,1.0001344680786133,0.001822455320507288
50,0,2.375726401805878e-06,3.3994784355163574,5.734484057992262,0.7876328246566189,0.46717909640373634,0.4607702746633287,0.5019216995945129,0.4639795348127163,0.5245559644914295,0.4703600822547115,0.4916479499911184,0.515900707124203,0.46934140136550634,0.43632211765126855,0.49046042774377063,1.0015370845794678,0.00312470318749547,1.001231074333191,0.0031321856658905745,1.000455617904663,0.0029347147792577744,1.0003753900527954,0.0032907365821301937,1.0005754232406616,0.003637252375483513,1.0006071329116821,0.0038699416909366846,1.00065016746521,0.003824617713689804,1.0005156993865967,0.004018816631287336,1.000921607017517,0.004504914861172438,1.0013419389724731,0.004495132714509964,1.001305103302002,0.004847705829888582,1.00217866897583,0.004949437454342842,1.0022166967391968,0.004968267399817705,1.002120018005371,0.005149364471435547,1.0015020370483398,0.004586369730532169,1.0019171237945557,0.004892025608569384,1.0015555620193481,0.004738671705126762,1.003380298614502,0.005604060832411051,1.003169059753418,0.004772701766341925,1.0026930570602417,0.003559208707883954,1.0023669004440308,0.003042870434001088,1.0019240379333496,0.0025341608561575413,1.0016391277313232,0.0026730047538876534,1.0001686811447144,0.0021271321456879377
50,0,2.375726401805878e-06,3.3986010551452637,5.733356814559234,0.7871411750636982,0.46703592491229867,0.460570397552177,0.501495639826425,0.46383684912401474,0.5244648109878706,0.4703750448774276,0.49171512033820586,0.5156615328449836,0.4694799568941293,0.436441920243483,0.49059130209082236,1.0015335083007812,0.003116138745099306,1.001229166984558,0.0031278294045478106,1.0004560947418213,0.0029303431510925293,1.0003734827041626,0.0032738023437559605,1.0005725622177124,0.003624737961217761,1.0006051063537598,0.003864153753966093,1.0006475448608398,0.0038231508806347847,1.0005130767822266,0.004018079489469528,1.0007184743881226,0.004469056148082018,1.001336932182312,0.004493158310651779,1.0013024806976318,0.004846607334911823,1.0021759271621704,0.0049492353573441505,1.002219557762146,0.0049748546443879604,1.0021206140518188,0.005156226921826601,1.0015019178390503,0.004595739301294088,1.0019168853759766,0.0049056969583034515,1.0015536546707153,0.004751518368721008,1.0033832788467407,0.0056199138052761555,1.0031697750091553,0.004777079913765192,1.002693772315979,0.0035575118381530046,1.0023658275604248,0.003045193152502179,1.0019251108169556,0.002543940907344222,1.001638412475586,0.0026847601402550936,1.0001705884933472,0.0021530520170927048
