step,epoch,lr,loss,grad_norm_global,grad_norm_encoder.blocks.0,grad_norm_encoder.blocks.1,grad_norm_encoder.blocks.2,grad_norm_encoder.blocks.3,grad_norm_encoder.blocks.4,grad_norm_encoder.blocks.5,grad_norm_encoder.blocks.6,grad_norm_encoder.blocks.7,grad_norm_encoder.blocks.8,grad_norm_encoder.blocks.9,grad_norm_encoder.blocks.10,grad_norm_encoder.blocks.11
11,0,1.979772001504898e-06,3.499568462371826,23.94143032882994,4.340080714135342,2.765800973158421,2.790982443910587,2.9775250664011716,2.8518344227141585,3.6221841800406422,3.0457619649933303,3.3403780658975277,4.1121855177016835,3.804294020351394,3.203596164796167,3.2249086727834784
12,0,1.979772001504898e-06,3.492605209350586,27.264084923611264,4.722703568554382,3.2656328946826956,3.309232647642632,3.4710498395398757,3.575852502275135,4.205308176191449,3.4622622574764272,4.4067606455428265,4.360296641726913,3.7854703403598644,3.7662514713996917,3.728245298878695
13,0,1.979772001504898e-06,3.8617937564849854,24.71966373165779,4.512576124854043,2.6313456962087596,2.7144054320149915,3.093559585126882,2.582927899665872,3.001620856903814,2.787008710794621,3.1613062522129862,3.3841680988759077,3.2287482981847755,3.228932284016983,3.3734657060906406
14,0,1.979772001504898e-06,2.920111656188965,25.444133728929664,5.034349748033488,3.0312910497327836,2.923659598919674,3.127060855040084,3.192838121227306,3.482870968812528,2.820002982843384,3.553477317097658,3.4402644710300696,3.904474892811009,3.416686438549858,3.67984429472919
15,0,1.979772001504898e-06,4.059642791748047,26.339925334363212,4.3080610853477355,2.72792750229734,2.6021653311605952,2.9150605218902563,2.8491149277934973,3.7689016315415618,3.8223021665842905,3.5757443480211943,3.923721662124256,3.3916204034192456,3.5426217722364917,3.7538081029087653
16,0,1.979772001504898e-06,4.2761454582214355,28.874923877761187,5.177223992797484,2.798264032229567,2.7082679246725365,3.2022996458421225,2.812615108266144,3.342406602186318,3.09245598418455,3.0807520890473103,3.3743850449711896,3.037301585828469,3.1893138597402815,3.0993891449900297
17,0,1.979772001504898e-06,3.549750566482544,23.13332520146527,3.6824425706128077,2.091696702432341,2.107620522311783,2.2955989563728236,2.154410279065433,2.7110043811045847,2.603523072708206,2.669670116285488,2.8574083789365265,2.440088501785257,2.4808800429319433,2.900435089122109
18,0,1.979772001504898e-06,3.7773377895355225,23.347237673183407,4.061883629150287,2.4671665832363,2.403215837479621,2.3780680552654987,2.5142322577359666,3.2415160260105944,2.8255883448389882,2.666129129171681,2.6530049076221442,2.7623198851397457,2.6839235518193694,2.828652850339283
19,0,1.979772001504898e-06,3.10562801361084,23.380971090948044,3.9222413246150256,2.438814591217689,2.2303539679427358,2.396487183436114,2.2525048860335875,2.7453402116420524,2.5206468369732487,2.9675640905428313,2.950169973807571,3.2136687159798054,2.9153480368435414,2.7744888067247713
20,0,1.979772001504898e-06,4.099522590637207,26.009936784940294,4.00151829071438,2.337882599571861,2.1214640451498745,2.6525468316874474,2.3776057053973947,2.943582866441165,2.7041930185657574,2.8459243812967947,2.6597667477993046,2.6608804133786084,2.6431543513906757,2.5605335574532107
21,0,1.979772001504898e-06,4.127233982086182,31.96227768449217,5.830650064754554,3.156168604308158,3.1274848189382025,3.3276253201533645,2.936054904006317,3.5104701499167446,3.334121114853383,3.478816992205815,3.3453045001144783,3.3028789520131276,3.484948492484931,3.5859560179401067
22,0,1.979772001504898e-06,4.325443267822266,21.957514178728655,3.345564380012236,1.9990706257102824,1.867562681058514,2.0877560893580323,2.0394473261961727,2.913687491664353,2.8270472731324396,2.650717698483979,3.0226477508633103,2.774925915435719,2.895729418571939,2.513742077396132
23,0,1.979772001504898e-06,4.721860885620117,25.96594009538815,4.615139390754608,2.744758788600948,2.583315560643222,3.5881012393096046,3.105682862595966,4.040570281051271,3.262930120054484,3.2600231417940244,2.826307961567531,3.130808335234481,3.2252917961356466,3.0528502290724884
24,0,1.979772001504898e-06,3.158482074737549,22.09128727073762,3.043705134971721,1.9139882115713833,1.889090262787856,2.082421491152649,2.056185888322176,2.696089214730407,2.268545516455002,2.0544470866345725,2.75399416847015,2.4839361368712796,2.428085004452457,2.5149576585188824
25,0,1.979772001504898e-06,4.0699615478515625,26.751239232035623,4.098117591509612,2.456135954801625,2.397021063304955,2.724996515426163,2.384026568902117,3.2902264616321504,2.7141225008551424,2.823388752568615,2.82731189024684,2.475791979854808,2.789276030787786,3.0003320481319387
26,0,1.979772001504898e-06,3.2865071296691895,19.704164559626452,2.8456507460874874,1.7177464371546138,1.764080238452399,2.0101772672882396,1.930778487017865,2.5685952083522925,2.05226498721509,2.1061795437829787,2.391751941264556,2.4052273887443083,2.5538930104348427,2.4918435320512935
27,0,1.979772001504898e-06,3.808271884918213,26.90048490573343,4.948079881119829,3.0634426468703726,2.8194551179263843,2.9043440352390344,2.7771820605058775,3.3480271823470202,2.908885667479716,2.933182720631089,3.193462604529682,3.029725898644249,2.87589368629942,2.960395550784054
28,0,1.979772001504898e-06,3.27911639213562,23.34330040702849,3.908475443296258,2.1345364850586233,2.1918261451594736,2.2087077405324473,2.3814490917599827,3.33958092088962,2.4551653329178476,2.496858778684038,2.9389864252856834,2.4365102110142525,3.03304975827573,2.4996260901692695
29,0,1.979772001504898e-06,4.052646160125732,23.43966748549738,3.4632053316959044,2.0154256389409793,1.8919204842849884,2.1472368849898467,2.132550815625842,2.668857754305039,2.1474589506775885,2.457578067927486,2.528428343783316,2.6368188484825774,2.619019564946446,2.3881030557987852
30,0,1.979772001504898e-06,3.6902074813842773,21.68928716614222,3.124762886800821,1.9270258141068215,1.9831155095527406,2.3124223111639095,1.9241644672710279,2.3831817477285604,2.3236936315601335,2.1796795976168255,2.3707506516920334,2.00063295652451,2.412689199044613,2.260665043715522
31,0,1.979772001504898e-06,3.839510917663574,24.82831438128742,3.892279506656949,2.030029889322861,2.0078531061813405,2.2304071722934773,2.17709377643181,2.920917942202958,2.5261870308414838,2.425255430565428,2.5833275180009223,2.7881190798028905,2.2620781730161768,2.472864262378819
32,0,1.979772001504898e-06,3.3187973499298096,21.22807083223044,3.178928084590652,2.0299451698458624,1.9618518959028854,2.0851850603592346,1.9494694313746959,2.8384989355929156,2.266172492752856,2.096075270873026,2.353326143357592,2.3988318287080537,2.434436979104224,2.2694176634923924
33,0,1.979772001504898e-06,4.241605758666992,29.47326177553538,6.228280292744158,3.2437697595269994,2.869902150790654,3.0535298897627006,3.167828244331344,4.268588221533247,3.183062653016617,3.276943422744908,3.139142014208817,3.2031457871614477,2.4575913269269725,3.5333046256804472
34,0,1.979772001504898e-06,3.3311798572540283,23.678722627085957,3.556028869934135,2.107510473646739,2.2201949509678967,2.471775305253824,2.5381872602432214,3.0782261789235243,2.673833349087309,2.64091282735497,2.9378663176101725,2.7165840538506507,2.784577960644629,3.0148091154271177
35,0,1.979772001504898e-06,3.418882131576538,18.85557908697873,2.406874462395539,1.4815238934133543,1.3873410433344635,1.485137679081299,1.4809157137872297,1.664019533127535,1.4265377762212008,1.7993745923743547,2.0013374928116536,2.015320798774945,1.901631551814509,2.185281526791653
36,0,1.979772001504898e-06,3.364407539367676,31.78653994107653,4.717164712684528,2.4504417343600307,2.343103835184213,2.652200337523073,2.019894430164934,3.0545744724107053,2.4602583949519166,2.757338239305848,3.05074587401847,2.6048886262274165,2.57112944741654,2.6113776608938672
37,0,1.979772001504898e-06,4.216523170471191,22.781401001344005,2.9939394600993343,1.7923719345147497,1.7850585006625357,1.915090436485843,1.9100956271528124,2.1913901047050226,2.2417374120709375,2.3084825492091836,2.161623120710889,2.602621541429519,2.6097639836654616,2.8295252033738048
38,0,1.979772001504898e-06,3.774984359741211,23.666175426419272,3.4216027296096043,1.7508993033027365,1.5933518957422292,1.7102013933542324,1.562347385769,2.0361209351893015,1.80253777885452,1.781882851449053,2.160548059403022,2.0735988020780125,1.637175547277942,2.313440322057469
39,0,1.979772001504898e-06,3.6393728256225586,25.033227147842535,4.3071719612246095,2.3991045790097023,2.1795162087477387,2.629490783761762,2.2240855000575817,2.4565115512026634,2.2620348734912517,2.5242064062260643,2.5239501483275664,2.432522760233114,2.395136649885037,2.767766415577713
40,0,1.979772001504898e-06,4.16641902923584,26.670696323818678,3.703644932949226,2.089759916279615,1.9873301635115064,2.3277926254128776,2.0473466083286462,2.4805227595742028,2.2641932329035344,1.985191375048892,2.3870625270276045,2.4852521238735097,2.197410644752381,2.711035856851505
41,0,1.979772001504898e-06,3.817479372024536,20.201140263830126,1.837978110034262,1.508967296595719,1.412838682979493,1.4953387915022394,1.5908172629639192,2.0379266847175797,1.9869722402617274,2.1904857854881303,2.1341267524499665,2.3387588060872306,2.252631357610345,2.1393140172704945
42,0,1.979772001504898e-06,3.7173476219177246,20.741619529930375,2.5566039561439857,1.649553836774648,1.6774009771373848,1.8617352054452903,2.1253446476881925,3.2140133326833245,2.118959725683135,1.7206321450598598,2.225946927698622,1.9872567616829977,1.8190769147718542,1.8351622957839662
43,0,1.979772001504898e-06,4.5503458976745605,22.690913047304214,2.693246180656285,1.6214399930655972,1.5377457359603848,1.6031363357979054,1.6570111998137511,2.240531911137848,2.4997037379781544,2.444302816893858,2.3320099342844562,2.011485544146168,2.3543704215305827,2.5676737678082544
44,0,1.979772001504898e-06,3.2822556495666504,20.696062551821868,2.42254297020231,1.7540885491891784,1.7342867356927867,2.0023967434000443,1.822438106761734,2.490745045691792,1.9379413488569408,1.9473188587753423,1.6438382565540022,2.229817916495657,2.0521319390154997,2.413861998454584
45,0,1.979772001504898e-06,3.6457207202911377,23.606482778845194,2.6515778870193114,1.7873432942092833,1.7923417038712592,1.903946809786737,1.9635353981969732,2.4352730027872047,2.2358293874905977,2.179045065242475,2.2300951204725177,2.071095497094929,2.1452796459824253,2.7139267353399954
46,0,1.979772001504898e-06,3.759453296661377,22.415988895349408,2.994053534611245,1.8368057666357656,1.6895462229950926,2.0725909354368213,1.9595816056400333,3.0669572881021048,2.155090132823534,2.1741447466366965,2.0532402692406766,2.3808539481229283,1.9888212134249779,2.3248582217590266
47,0,1.979772001504898e-06,3.1344945430755615,20.375835030870856,2.6364628813637108,1.767534149562076,1.7103183273187057,1.9044733143261812,1.8808242529136676,2.4987238075317615,1.9066485301573926,1.8275412774695567,1.856007116054562,1.9050118588425917,2.156644651453555,2.371727591916155
48,0,1.979772001504898e-06,3.6182565689086914,25.829130041387064,4.006013860518187,2.1210487100348745,1.9710458318036943,2.1563086500108497,2.0867750238284897,2.9569540775523375,2.5327198773210524,2.534249728834459,2.5388933098456143,2.336394216310304,2.576779412501132,2.253343053933247
49,0,1.979772001504898e-06,3.385749101638794,23.65304656383933,3.4247004498140017,1.828472028670264,1.7529815311522299,1.9289872469384481,1.744518032048724,1.9789547394987026,1.649116984159396,2.0458324051001617,1.873222630976932,2.083916177902962,2.468932800253342,2.2270688725910524
50,0,1.979772001504898e-06,4.373937129974365,31.183700959664748,3.489431157576968,2.2056402383446754,2.1245633210876873,2.0669526906530655,2.207969505045452,3.1844793464705363,3.172753787471475,3.355083382072809,3.1223766719057435,2.88985212993965,2.4061049582725187,3.1777961223392315
51,0,1.979772001504898e-06,3.559103012084961,20.908860116923524,3.0190374053747724,1.796638121877289,1.6490161766555775,1.7990485640770058,1.5956162806209173,1.9380386008832378,1.972116033147553,2.0460178797726436,2.0793390183662144,2.1190402984767127,2.0814094324731847,2.036243757491726
52,0,1.979772001504898e-06,3.598848819732666,21.582652475767034,2.594540859232688,1.6003075472249655,1.7509258438972892,1.902973210649141,1.8225846572226096,2.6998252336961017,1.9832554972562457,1.9673083917756264,1.8846368786774939,1.9582935086768087,2.178436948978332,2.1818379074142125
53,0,1.979772001504898e-06,3.6216182708740234,20.206420483927197,2.5115150154106414,1.437788237851564,1.479790299436687,1.6221164132924326,1.5694505362085458,1.934720896540793,1.7018504677197115,1.6188533326618035,1.685898589832224,1.7057742634518922,1.8453526585482538,2.040106497435707
54,0,1.979772001504898e-06,3.0952467918395996,20.329086474851444,2.5491458563185443,1.570108688929748,1.5294937623306268,1.6749449081429997,1.695255116184948,2.100338312186286,1.8469937176569537,1.8997516779293857,2.036569332896019,1.953221519558905,1.919990317079689,2.1133350585924116
55,0,1.979772001504898e-06,3.184825897216797,19.152149917020324,2.5302870785647493,1.5358611216902915,1.5224173309929179,1.7175736107257484,1.5261654404735712,1.8378746932934913,1.6514201896127532,1.669619946920269,1.682863518025722,1.282255407725356,1.67196761958831,1.2931062671355822
56,0,1.979772001504898e-06,3.2111945152282715,22.646480397490333,2.8660248857067856,1.5954353248677766,1.4171743645129602,1.8453942724039558,1.57895628282073,2.03268562031182,2.1797852500664967,2.098210372195799,2.42621621261206,2.829269218217482,2.422396352476977,2.190769857133983
57,0,1.979772001504898e-06,3.4919207096099854,24.885802301423134,2.9093455473420944,1.8099205047962164,1.8069602625074384,2.0342199068172753,1.9954874416023796,3.5385439649248984,2.229263850072423,2.1929599711674257,2.4749646608508993,2.0458387385514523,1.8377297694190777,2.410694770355161
58,0,1.979772001504898e-06,3.8697738647460938,26.42337754890765,3.37096511713094,2.0516093658047305,2.066380921814342,2.2698163412046086,2.1614136863751083,2.940836682012498,2.208655526268906,2.0960449464261095,2.1648821589461402,2.2229321541420495,2.2455461986720717,2.248980482198915
59,0,1.979772001504898e-06,4.348832130432129,25.540447569731512,3.627246483923784,2.0832827503022826,2.146036399971635,2.4650847000595593,2.063497627740223,2.569374632800003,2.1679924275741986,2.414021567730456,2.2838434703122923,2.5595612272441906,2.6430894809208443,2.642935682950966
60,0,1.979772001504898e-06,4.2069091796875,25.219435310163163,3.0087865603033235,1.6896099248651193,1.6923481396534759,1.785751789675543,1.7694781785376341,2.320370724026598,2.0526850306932385,2.015746887278983,2.208600882660422,2.2017815034153156,2.278696380894724,2.480184036262943
61,0,1.979772001504898e-06,3.3625826835632324,19.586690782207974,1.9529321522947638,1.26613079565375,1.1833994827779992,1.5057046914173526,1.40261496442224,1.9001760617723056,1.5785799415201498,1.2610595160388423,1.6249679860353121,1.8408805649481486,2.1224039580921232,2.0081776900605077
62,0,1.979772001504898e-06,3.5291478633880615,24.822209596993947,3.808846251358315,2.124062732190552,2.003041399109429,2.119925188895945,2.029220053958214,2.5874245586735602,2.277032361702204,2.085584660080584,2.488392781335194,2.3147753361833896,2.332489483652553,2.546646180094008
63,0,1.979772001504898e-06,3.0819602012634277,19.663263460494353,3.0730896421131764,1.5228583951890113,1.5580412630072902,1.6942916382851083,1.6715026498903431,2.36313961151152,1.858096127093881,1.9134013854294414,1.7376749335437442,1.6763129581316232,1.9019568064487373,2.233592761057559
64,0,1.979772001504898e-06,3.9737660884857178,20.997552042299937,2.4050636056713,1.462502504452813,1.3516391070780869,1.7373538619091728,1.5730064182015813,1.8138997254132667,1.5726495109957415,1.739481325094151,1.8601765961482584,2.068862098670897,1.8802008439404525,2.152058630876099
65,0,1.979772001504898e-06,3.6966288089752197,23.105711307490918,2.833492472973511,1.6053282992520546,1.6750768532456715,1.9396188599855921,1.8481445303208919,2.2167536951104987,1.9288532404372283,1.9576201092220011,2.278848062487743,1.9371031041950937,1.8695589110139286,2.4085906457347397
66,0,1.979772001504898e-06,3.770216464996338,19.943967663221137,2.0159908834854714,1.2549541510048663,1.229190232277291,1.4377279501046443,1.3537518156480788,1.6965489888901253,1.539258854749748,1.7575774923327865,1.893327136830952,1.5407671168434223,1.8954056177966194,1.8549950303789935
67,0,1.979772001504898e-06,3.024479866027832,20.57348522331887,2.735331326126889,1.5972287046006635,1.627404596111732,1.9098587630595851,1.7579437895263506,1.8342790544234513,1.7181750890318745,1.9229832146940489,1.9632658096050992,1.5480567667494927,1.928455441685124,2.258465414483548
68,0,1.979772001504898e-06,3.360112190246582,22.324934389923257,2.773260293486622,1.5953693822780237,1.621931646934966,1.8181934013809409,1.6036050034854064,2.043743668868445,1.731152229616869,1.7824093367478941,1.915180148047255,1.7754966923788158,1.9220016205586308,2.142964734868848
69,0,1.979772001504898e-06,2.6484317779541016,28.99837855323164,3.6861569929996088,2.08273688458866,2.110818548239038,2.894124542997874,2.4670100078021435,3.6192216711946443,2.3869630273066096,2.464114541990232,2.6394974003013747,2.0748160296830305,2.2864712744191844,2.6769683959834616
70,0,1.979772001504898e-06,3.2449655532836914,20.924995289845896,2.6594128681800298,1.6453871635358988,1.69410694406634,2.1219862845118733,1.933901286503737,2.5286933107904215,2.2339950576682477,2.194163602391194,1.8738385965239788,2.2857578552190803,1.9626180344321718,2.211404654717705
71,0,1.979772001504898e-06,3.5363054275512695,21.42645374854754,3.605681795309925,1.8387651791871307,1.6872096110220602,1.8479981945969333,1.6516427432362102,1.9078794927902416,1.814743516179097,1.8141943864160643,1.9922605254542685,1.8953894876526136,1.9627898680569318,2.1480506265796184
72,0,1.979772001504898e-06,3.957181215286255,20.472636649025645,2.2089431310663907,1.3544195585178813,1.3700808897129106,1.5663788715153986,1.4872950776582448,2.0559732964679336,1.8327416459089227,1.8875037936467967,1.6880481287180382,1.7602288217913247,1.9375517289759383,1.7033016720165477
73,0,1.979772001504898e-06,2.957672357559204,19.744732237526026,3.019465185470697,1.6660362139452065,1.6882628423118056,1.857202674915895,1.866166285819549,2.1945243509934214,1.7649742188517095,1.6307138765698015,1.9253358658694908,1.6487268393558838,1.8401209517836414,1.7568824354901857
74,0,1.979772001504898e-06,3.7902588844299316,23.17984346077326,2.7386817026898846,1.6214388291740172,1.5186149190797325,1.7889000342261707,1.5809989883989768,2.0670540666336024,1.794314169640098,1.9351524192030416,1.9273914655513527,2.066425782400483,2.1290408905296436,2.267865840468798
75,0,1.979772001504898e-06,3.8203134536743164,21.203481866740066,2.4026910695430894,1.3251141955409127,1.3667582207829314,1.5842621670084027,1.46458254227691,2.141198914638521,1.5611811317243263,1.5585969675737914,1.620106225130417,1.528710035920654,1.7362434012579597,1.9238229176800588
76,0,1.979772001504898e-06,3.719587802886963,20.154886827361857,2.441391214336349,1.5145709514781367,1.433939119050568,1.6326889374984626,1.7202641994268646,2.117106867484052,1.8964494499475884,1.8419215551795598,1.7568311355590398,1.564435373923577,1.7051620233777867,1.7071891223183115
77,0,1.979772001504898e-06,4.678224563598633,22.897478094763784,3.235240270294192,1.8845822013721036,1.8557965836179193,2.054291436385746,1.870993107914863,2.1464327326352217,1.8013628167603515,1.8328302206699454,1.9319605110077112,1.9322817909353398,2.047339961428949,1.778915491803778
78,0,1.979772001504898e-06,3.9800796508789062,22.137139158396145,2.5000442024021536,1.3767493718222437,1.5846008407263819,1.5782947376985055,1.7723872055134375,2.313343136976288,1.848076573642735,2.0872687043178315,2.6316352797381475,2.40819161702204,2.214020252786405,2.2292725530552033
79,0,1.979772001504898e-06,4.0193610191345215,21.570476413797778,2.05723144565495,1.3930266250448418,1.3881126983575676,1.50470677556992,1.3781590219771744,1.771976763677028,1.4077379310259823,1.8603007554640711,1.9834367286098162,2.0465171524250128,1.6287091066778703,2.329820796589851
80,0,1.979772001504898e-06,4.1107025146484375,23.396841260637878,2.369241016995727,1.3767766493528468,1.3573728737267015,1.5125126566408453,1.430646539542554,2.1153951318919004,1.823525894151144,1.5780140816139627,1.8579766827401254,2.1409168657068065,1.834930421365226,2.3177571330453755
81,0,1.979772001504898e-06,4.4810895919799805,26.399099915353794,3.0051337953566004,1.6989751807538165,1.6830125365948245,1.6784430151381677,1.7569703306951885,2.0892715906134374,1.968665424543836,1.9523257998654138,2.1068495117850286,1.9979423339334874,2.117231989052522,1.8871074690115892
82,0,1.979772001504898e-06,4.665895938873291,20.971100199524948,2.057661008215458,1.2308584630202228,1.280950420164475,1.4466201013707827,1.3261742300836414,1.5643162782285975,1.4061322110061896,1.4892314286220452,1.5296838053058928,1.6800696331452645,1.6044517393208462,1.990928577088995
83,0,1.979772001504898e-06,3.3813068866729736,21.51414295295821,3.1706078423075157,1.5581316406476602,1.631458594481882,1.9403848931025058,1.7499628728641272,2.9086621741922705,1.6176063363722022,1.7192711123293782,1.8770689125065043,2.000381670300999,1.911169759484477,1.6437578528956696
84,0,1.979772001504898e-06,4.097809791564941,20.026212539319655,2.8851632591333534,1.8791751043742186,1.7517259026999692,2.224303118467847,1.6996091923410699,1.8916377811910623,1.7782692767225938,1.7126377025448432,1.7825461545588854,1.940126219088145,2.0127745893458444,2.0518228780021657
85,0,1.979772001504898e-06,3.416599750518799,19.22454467164592,2.186544205919738,1.2585569654359297,1.2764139249401527,1.3892961464947833,1.367298332377537,1.6121779224991437,1.3988587736638658,1.4076781338601763,1.639583025884118,1.72736060470881,1.6956960876341498,2.0842586648843167
86,0,1.979772001504898e-06,3.4300143718719482,23.537738422233005,2.3991070400127765,1.903504540791723,1.6946763405761298,1.8311898836451592,1.8165178389650936,2.217520487365813,1.687712555135823,1.8907269730079523,2.251523268166682,2.3845969499720963,1.9843205951586824,2.6231781539074577
87,0,1.979772001504898e-06,3.796543598175049,21.6640826170775,1.9505433697455243,1.1119796394658121,1.258358230605139,1.3656412899912111,1.39439698607777,1.967213473664455,1.578009253272548,1.6342850692291893,1.682365910408114,1.623943364015323,1.7438498706083787,1.8686075737865335
88,0,1.979772001504898e-06,2.8800082206726074,19.8478418129615,2.5144743276244825,1.86734048498343,1.8491229500788322,2.208245493224118,2.3150120650259396,2.3538410416371693,2.5776219196837764,2.0631772759800424,2.1983922976258747,2.1428858330188034,1.8954737704032796,2.215238555676455
89,0,1.979772001504898e-06,3.9329910278320312,18.9798237178387,1.9839530140417265,1.2185088285807626,1.2348024309267644,1.4026906511923694,1.3617711561801364,1.6791174722656488,1.441666553830248,1.6038357751256649,1.5493617070901677,1.5455147412543837,1.6296485127819833,1.7460574369176844
90,0,1.979772001504898e-06,3.2798056602478027,21.906616337894175,2.011710458094327,1.1855016613634959,1.1462753562071044,1.3674009064603905,1.1714934926605964,1.7712594303760991,1.3795019124968606,1.3512593734495988,1.6365765553427396,1.6513546753943151,1.5528264614736529,1.8808989065064252
91,0,1.979772001504898e-06,3.8451249599456787,19.417266698528604,1.9857235479089157,1.1057167998220794,1.081807401384893,1.3780601121946758,1.3603535727753406,2.2349046343016883,1.4720855696107469,1.6990810477911238,1.723890828517226,1.803540388962943,1.8197815785796936,1.6115454115267842
92,0,1.979772001504898e-06,3.946746826171875,23.40611914847181,3.0280499438579187,1.8454840111697717,1.7135220271784553,1.6687724514906268,1.7240166915597839,2.3994651098297943,1.9079556772181427,2.1014198682523118,2.0913317181368405,2.279110408184999,1.5856990482541762,2.051450225547987
93,0,1.979772001504898e-06,4.038531303405762,22.215307689156692,3.2462101141125266,1.6483490410321364,1.702098448884362,1.967487387418499,1.9038177238021872,1.7363046485563,1.9147538447600747,1.5460723708712247,1.6434118128521362,1.7442054061697245,2.139706760475722,2.225136869063882
94,0,1.979772001504898e-06,3.7436141967773438,23.808662515467656,2.6851449809088175,1.6179282364272582,1.7522672265109915,2.2437531114604363,1.8663171679035229,2.7942736276352718,1.9136738905727675,2.127881495860435,2.4245821267933523,1.8746125241222549,1.9691107043045697,1.8738064815524962
95,0,1.979772001504898e-06,3.4114437103271484,19.028707114756976,2.574008785975397,1.3130994655161081,1.2809246801385676,1.3102013536692885,1.3626547412808054,1.605437239010066,1.48794236067323,1.5307646040398724,1.5073129960919922,1.2208228205290717,1.5869779430424928,1.736349226039068
96,0,1.979772001504898e-06,4.234667778015137,20.20428201829186,1.5843508274605171,1.0021044298715536,0.9924346633750142,1.044041729426197,1.0269934751081744,1.3637307533530278,1.0459613483105172,1.0857673993967734,1.2889439039240425,1.3174385369200208,1.4734921460332775,1.7160939921407046
97,0,1.979772001504898e-06,3.275655508041382,22.386373563434415,2.093939274362315,1.2044052895005772,1.1920733297466606,1.2865925822025988,1.3448181082441826,1.6379386318973468,1.4720093205466502,1.4515992369898558,1.4317902499051844,1.6118436340663773,1.5267463979516873,1.8599358624080002
98,0,1.979772001504898e-06,3.749283790588379,21.887592253330062,2.6241240274827207,1.571966930173127,1.4358175376834552,1.6496095734511333,1.5399059685442174,1.827214878029172,1.490381617036292,1.698001881381874,1.7989637423776161,1.6191942179277798,1.7583343799232434,2.0959312731413777
99,0,1.979772001504898e-06,3.790879011154175,20.70549693040006,2.927847207301144,1.482206536559688,1.5767251858283908,1.8686291655450393,1.5377623148896375,1.9270870285291406,1.4062342725952992,1.6263138312439007,1.5682258470990753,1.6813979927171572,1.8093128474010252,2.1220276679722967
100,0,1.979772001504898e-06,3.8709356784820557,20.935451343226667,2.108663151530136,1.2690697891004452,1.2737740309400931,1.436412524230003,1.3338020840741718,1.7433135450406454,1.4585461235680763,1.7056976530169077,1.7033823215299413,1.9545588079100389,1.6964672378994048,1.9697752415615215
