step,epoch,lr,loss,grad_norm_global,grad_norm_encoder.blocks.0,grad_norm_encoder.blocks.1,grad_norm_encoder.blocks.2,grad_norm_encoder.blocks.3,grad_norm_encoder.blocks.4,grad_norm_encoder.blocks.5,grad_norm_encoder.blocks.6,grad_norm_encoder.blocks.7,grad_norm_encoder.blocks.8,grad_norm_encoder.blocks.9,grad_norm_encoder.blocks.10,grad_norm_encoder.blocks.11,M_max_abs_encoder.blocks.0.attn_router,M_off_diag_mass_encoder.blocks.0.attn_router,M_max_abs_encoder.blocks.0.mlp_router,M_off_diag_mass_encoder.blocks.0.mlp_router,M_max_abs_encoder.blocks.1.attn_router,M_off_diag_mass_encoder.blocks.1.attn_router,M_max_abs_encoder.blocks.1.mlp_router,M_off_diag_mass_encoder.blocks.1.mlp_router,M_max_abs_encoder.blocks.2.attn_router,M_off_diag_mass_encoder.blocks.2.attn_router,M_max_abs_encoder.blocks.2.mlp_router,M_off_diag_mass_encoder.blocks.2.mlp_router,M_max_abs_encoder.blocks.3.attn_router,M_off_diag_mass_encoder.blocks.3.attn_router,M_max_abs_encoder.blocks.3.mlp_router,M_off_diag_mass_encoder.blocks.3.mlp_router,M_max_abs_encoder.blocks.4.attn_router,M_off_diag_mass_encoder.blocks.4.attn_router,M_max_abs_encoder.blocks.4.mlp_router,M_off_diag_mass_encoder.blocks.4.mlp_router,M_max_abs_encoder.blocks.5.attn_router,M_off_diag_mass_encoder.blocks.5.attn_router,M_max_abs_encoder.blocks.5.mlp_router,M_off_diag_mass_encoder.blocks.5.mlp_router,M_max_abs_encoder.blocks.6.attn_router,M_off_diag_mass_encoder.blocks.6.attn_router,M_max_abs_encoder.blocks.6.mlp_router,M_off_diag_mass_encoder.blocks.6.mlp_router,M_max_abs_encoder.blocks.7.attn_router,M_off_diag_mass_encoder.blocks.7.attn_router,M_max_abs_encoder.blocks.7.mlp_router,M_off_diag_mass_encoder.blocks.7.mlp_router,M_max_abs_encoder.blocks.8.attn_router,M_off_diag_mass_encoder.blocks.8.attn_router,M_max_abs_encoder.blocks.8.mlp_router,M_off_diag_mass_encoder.blocks.8.mlp_router,M_max_abs_encoder.blocks.9.attn_router,M_off_diag_mass_encoder.blocks.9.attn_router,M_max_abs_encoder.blocks.9.mlp_router,M_off_diag_mass_encoder.blocks.9.mlp_router,M_max_abs_encoder.blocks.10.attn_router,M_off_diag_mass_encoder.blocks.10.attn_router,M_max_abs_encoder.blocks.10.mlp_router,M_off_diag_mass_encoder.blocks.10.mlp_router,M_max_abs_encoder.blocks.11.attn_router,M_off_diag_mass_encoder.blocks.11.attn_router,M_max_abs_encoder.blocks.11.mlp_router,M_off_diag_mass_encoder.blocks.11.mlp_router,sk_dev_encoder.blocks.0.attn_router,sk_dev_encoder.blocks.0.mlp_router,sk_dev_encoder.blocks.1.attn_router,sk_dev_encoder.blocks.1.mlp_router,sk_dev_encoder.blocks.2.attn_router,sk_dev_encoder.blocks.2.mlp_router,sk_dev_encoder.blocks.3.attn_router,sk_dev_encoder.blocks.3.mlp_router,sk_dev_encoder.blocks.4.attn_router,sk_dev_encoder.blocks.4.mlp_router,sk_dev_encoder.blocks.5.attn_router,sk_dev_encoder.blocks.5.mlp_router,sk_dev_encoder.blocks.6.attn_router,sk_dev_encoder.blocks.6.mlp_router,sk_dev_encoder.blocks.7.attn_router,sk_dev_encoder.blocks.7.mlp_router,sk_dev_encoder.blocks.8.attn_router,sk_dev_encoder.blocks.8.mlp_router,sk_dev_encoder.blocks.9.attn_router,sk_dev_encoder.blocks.9.mlp_router,sk_dev_encoder.blocks.10.attn_router,sk_dev_encoder.blocks.10.mlp_router,sk_dev_encoder.blocks.11.attn_router,sk_dev_encoder.blocks.11.mlp_router
940,17,1.0650116857024638e-05,2.1553304195404053,8.97054823556877,2.8211634570805586,1.6440074686543724,1.6230626790228269,1.6537576641780527,1.5111347678328941,1.428918238140902,1.1176658065255773,0.9403818940274848,0.6785730903759742,0.5382445847218765,0.3924916599800307,0.4147125287150901,0.9998998641967773,0.000305123656289652,0.9998944997787476,0.00032564467983320355,0.9998971819877625,0.00032364254002459347,0.9999086260795593,0.00031305765151046216,0.9999071955680847,0.0002994081296492368,0.9999200701713562,0.0002777680929284543,0.9999231100082397,0.00026528810849413276,0.9999409914016724,0.00023482444521505386,0.9999443292617798,0.00022360774164553732,0.9999544024467468,0.00021167253726162016,0.9999563694000244,0.00019344087922945619,0.9999645948410034,0.0001826016086852178,0.9999651312828064,0.00016930540732573718,0.9999642372131348,0.00018359837122261524,0.9999626278877258,0.0001777947327354923,0.9999615550041199,0.00020750855037476867,0.9999604821205139,0.00019620965758804232,0.9999517202377319,0.00024488187045790255,0.9999518990516663,0.0002347549598198384,0.9999392032623291,0.00024055452377069741,0.9999395608901978,0.00023589134798385203,0.9999164938926697,0.00022645907301921397,0.9999206066131592,0.00022526338580064476,0.9998835921287537,0.000283542467514053,8.64267349243164e-05,0.00010311603546142578,0.0001068115234375,0.00012087821960449219,9.72747802734375e-05,9.965896606445312e-05,8.96453857421875e-05,9.47713851928711e-05,8.7738037109375e-05,9.989738464355469e-05,7.939338684082031e-05,8.893013000488281e-05,7.164478302001953e-05,8.928775787353516e-05,7.617473602294922e-05,0.00011479854583740234,9.59634780883789e-05,0.00013875961303710938,0.0001251697540283203,9.85860824584961e-05,9.28640365600586e-05,1.0013580322265625e-05,2.09808349609375e-05,5.7697296142578125e-05
950,17,1.0650116857024638e-05,2.8179352283477783,10.101222149153585,3.515110608132991,2.1765449793989107,2.1487317124069034,2.1470243180174253,1.9207825046097466,1.8860948606054533,1.3683688931241553,1.2096061964215856,0.8689558575509563,0.6610042594947158,0.45632557349342795,0.3033638510796675,0.9998998641967773,0.0003050894010812044,0.9998943209648132,0.0003257182543165982,0.9998970031738281,0.0003236484481021762,0.999908447265625,0.0003132013662252575,0.9999070167541504,0.0002994605165440589,0.9999198913574219,0.0002777133777271956,0.9999229311943054,0.00026518592494539917,0.9999409914016724,0.00023458045325241983,0.9999442100524902,0.00022344314493238926,0.9999544024467468,0.0002115296811098233,0.9999561905860901,0.0001935119362315163,0.9999645948410034,0.000182531846803613,0.9999651312828064,0.0001693770318524912,0.9999642372131348,0.00018368310702499002,0.9999626278877258,0.00017793956794776022,0.9999615550041199,0.00020764463988598436,0.9999604821205139,0.00019627831352408975,0.9999517202377319,0.00024505145847797394,0.9999518990516663,0.00023473866167478263,0.9999392032623291,0.00024056050460785627,0.9999395608901978,0.00023585290182381868,0.9999163150787354,0.0002266350929858163,0.9999204277992249,0.00022540065401699394,0.9998838305473328,0.00028336618561297655,8.630752563476562e-05,0.00010287761688232422,0.00010657310485839844,0.00012063980102539062,9.691715240478516e-05,9.906291961669922e-05,8.90493392944336e-05,9.441375732421875e-05,8.726119995117188e-05,9.965896606445312e-05,7.903575897216797e-05,8.881092071533203e-05,7.176399230957031e-05,8.940696716308594e-05,7.641315460205078e-05,0.0001150369644165039,9.620189666748047e-05,0.00013899803161621094,0.0001252889633178711,9.85860824584961e-05,9.28640365600586e-05,9.775161743164062e-06,2.0623207092285156e-05,5.745887756347656e-05
960,17,1.0650116857024638e-05,1.8725693225860596,7.772588814121688,2.8245987997747615,1.6457470183807112,1.604179895603812,1.6929723971755608,1.5123170129772467,1.557567964048099,1.1415831323761012,0.9955723180563364,0.776002750800279,0.5582709089457212,0.37133660495205184,0.37601232873959733,0.999899685382843,0.0003050885279662907,0.9998941421508789,0.00032576301600784063,0.9998968243598938,0.00032363401260226965,0.9999082684516907,0.00031293154461309314,0.9999070167541504,0.00029934346093796194,0.9999198913574219,0.0002776710316538811,0.9999227523803711,0.00026520321262069046,0.999940812587738,0.00023475871421396732,0.9999440312385559,0.00022374221589416265,0.9999542236328125,0.0002117377007380128,0.9999561905860901,0.00019366623018868268,0.9999644160270691,0.00018284234101884067,0.9999649524688721,0.00016960952780209482,0.9999640583992004,0.00018396752420812845,0.9999626278877258,0.00017819942149799317,0.9999613761901855,0.0002080868580378592,0.9999604821205139,0.00019659000099636614,0.9999517202377319,0.0002457003283780068,0.9999518990516663,0.00023521734692621976,0.9999392032623291,0.00024091039085760713,0.9999395608901978,0.00023623825109098107,0.9999159574508667,0.0002268845564685762,0.9999202489852905,0.0002254979481222108,0.9998838305473328,0.0002833308535628021,8.606910705566406e-05,0.0001024007797241211,0.00010597705841064453,0.00012004375457763672,9.655952453613281e-05,9.894371032714844e-05,8.857250213623047e-05,9.417533874511719e-05,8.726119995117188e-05,9.953975677490234e-05,7.927417755126953e-05,8.881092071533203e-05,7.18832015991211e-05,8.952617645263672e-05,7.665157318115234e-05,0.00011527538299560547,9.655952453613281e-05,0.00013959407806396484,0.00012576580047607422,9.906291961669922e-05,9.322166442871094e-05,9.298324584960938e-06,2.0265579223632812e-05,5.733966827392578e-05
970,17,1.0650116857024638e-05,2.614543914794922,9.575854149848672,3.0303516959797703,1.7456224379607526,1.743321832684943,1.8141160021399103,1.6251528798541144,1.51703021322466,1.1721816167439534,0.9657321698147802,0.7337468430879389,0.5592680506885608,0.3840100671968261,0.40761990006117776,0.999899685382843,0.000305116263916716,0.9998941421508789,0.0003257482894696295,0.9998968243598938,0.0003234507457818836,0.999908447265625,0.0003126439987681806,0.9999070167541504,0.0002990918583236635,0.9999198913574219,0.0002774240274447948,0.9999229311943054,0.0002649793750606477,0.999940812587738,0.00023468128347303718,0.9999440312385559,0.00022362223535310477,0.9999542236328125,0.0002115700044669211,0.9999561905860901,0.00019363165483810008,0.9999644160270691,0.00018279271898791194,0.9999649524688721,0.00016981149383354932,0.9999642372131348,0.0001841847988544032,0.9999626278877258,0.00017836914048530161,0.9999615550041199,0.00020820774079766124,0.9999604821205139,0.00019671808695420623,0.9999517202377319,0.0002460014075040817,0.9999518990516663,0.0002354743774048984,0.9999392032623291,0.0002411097229924053,0.9999395608901978,0.00023626280017197132,0.9999157786369324,0.0002269631950184703,0.9999200701713562,0.00022559570788871497,0.9998838305473328,0.00028355492395348847,8.606910705566406e-05,0.00010228157043457031,0.00010573863983154297,0.00011980533599853516,9.620189666748047e-05,9.85860824584961e-05,8.857250213623047e-05,9.40561294555664e-05,8.71419906616211e-05,9.942054748535156e-05,7.915496826171875e-05,8.881092071533203e-05,7.200241088867188e-05,9.000301361083984e-05,7.68899917602539e-05,0.0001157522201538086,9.66787338256836e-05,0.00014007091522216797,0.00012612342834472656,9.930133819580078e-05,9.334087371826172e-05,8.940696716308594e-06,1.990795135498047e-05,5.7697296142578125e-05
980,17,1.0650116857024638e-05,1.886587381362915,8.550591190930183,3.067569837048115,1.7601379689733387,1.8171803201987715,1.9175453077575255,1.691977805967337,1.6664973133773373,1.1934023057679668,1.0913585440253837,0.8187164060455078,0.6461938180685001,0.4949457033180909,0.3562624054526511,0.999899685382843,0.0003050412342417985,0.9998941421508789,0.0003257177013438195,0.9998971819877625,0.00032302975887432694,0.9999086260795593,0.000312691496219486,0.9999071955680847,0.0002989388012792915,0.9999200701713562,0.0002773476007860154,0.9999231100082397,0.00026483810506761074,0.9999409914016724,0.00023454798792954534,0.9999442100524902,0.00022358274145517498,0.9999544024467468,0.00021136453142389655,0.9999561905860901,0.00019344074826221913,0.9999645948410034,0.00018259906210005283,0.9999651312828064,0.00016965136455837637,0.9999642372131348,0.00018418888794258237,0.9999626278877258,0.00017812832084018737,0.9999615550041199,0.00020801070786546916,0.9999604821205139,0.00019655507639981806,0.9999517202377319,0.00024582920013926923,0.9999518990516663,0.0002353030868107453,0.9999392032623291,0.00024106624186970294,0.9999395608901978,0.00023625257017556578,0.999915599822998,0.0002271403936902061,0.9999198913574219,0.0002257546439068392,0.9998838305473328,0.0002835571940522641,8.58306884765625e-05,0.00010228157043457031,0.00010609626770019531,0.00012040138244628906,9.655952453613281e-05,9.906291961669922e-05,8.881092071533203e-05,9.429454803466797e-05,8.726119995117188e-05,9.942054748535156e-05,7.903575897216797e-05,8.893013000488281e-05,7.224082946777344e-05,9.012222290039062e-05,7.677078247070312e-05,0.00011551380157470703,9.655952453613281e-05,0.0001398324966430664,0.00012600421905517578,9.930133819580078e-05,9.334087371826172e-05,8.58306884765625e-06,1.9550323486328125e-05,5.7697296142578125e-05
990,17,1.0650116857024638e-05,3.0522351264953613,10.71184414921564,3.56828708109885,2.0763989488406853,2.0175947301557544,2.078015141029371,1.7628100244719869,1.84318796585501,1.3453863850042347,1.1347238849523515,0.8006359040270946,0.6256333787785209,0.4121891426406707,0.5356112786742342,0.999899685382843,0.0003050212690141052,0.9998941421508789,0.0003257618809584528,0.9998973608016968,0.0003228977438993752,0.9999088048934937,0.00031260211835615337,0.999907374382019,0.00029874758911319077,0.9999202489852905,0.00027726724511012435,0.9999231100082397,0.0002646624925546348,0.9999409914016724,0.00023433165915776044,0.9999442100524902,0.00022345376783050597,0.9999545812606812,0.00021123258920852095,0.9999563694000244,0.00019318134582135826,0.9999645948410034,0.00018249174172524363,0.9999651312828064,0.00016960184439085424,0.9999642372131348,0.00018412142526358366,0.9999628067016602,0.00017803175433073193,0.9999615550041199,0.00020800183119717985,0.9999604821205139,0.00019676864030770957,0.9999517202377319,0.0002460521354805678,0.9999517202377319,0.00023588657495565712,0.9999392628669739,0.00024139414017554373,0.9999397397041321,0.000236557811149396,0.999915599822998,0.00022717002138961107,0.9999197125434875,0.0002258785825688392,0.9998838901519775,0.0002832517202477902,8.58306884765625e-05,0.00010228157043457031,0.0001062154769897461,0.00012063980102539062,9.679794311523438e-05,9.942054748535156e-05,8.881092071533203e-05,9.40561294555664e-05,8.738040924072266e-05,9.953975677490234e-05,7.903575897216797e-05,8.893013000488281e-05,7.224082946777344e-05,9.012222290039062e-05,7.700920104980469e-05,0.00011551380157470703,9.679794311523438e-05,0.00014019012451171875,0.00012624263763427734,9.989738464355469e-05,9.40561294555664e-05,8.58306884765625e-06,1.9311904907226562e-05,5.7220458984375e-05
1000,17,1.0650116857024638e-05,2.416529655456543,12.476325457557959,4.296143270400517,2.2866334918522506,2.2356703360751475,2.292215147328092,2.0081981129541995,1.9293689163745775,1.3063583076568352,1.1956012266327798,0.883643109749692,0.6139497751551938,0.5693540420198535,0.3974786499502978,0.9998998641967773,0.00030522237648256123,0.9998943209648132,0.0003257717180531472,0.9998973608016968,0.00032316369470208883,0.9999088048934937,0.00031276961090043187,0.9999075531959534,0.0002986574836540967,0.9999202489852905,0.00027711200527846813,0.9999232888221741,0.00026461060042493045,0.9999411702156067,0.00023422270896844566,0.9999443888664246,0.00022335971880238503,0.9999545812606812,0.00021115478011779487,0.9999565482139587,0.00019287139002699405,0.9999647736549377,0.00018233411537948996,0.9999653100967407,0.00016936747124418616,0.9999644160270691,0.00018381788686383516,0.9999628067016602,0.00017785288218874484,0.9999617338180542,0.00020765411318279803,0.9999606609344482,0.00019648518355097622,0.9999518990516663,0.00024572480469942093,0.9999518990516663,0.0002356000040890649,0.9999393820762634,0.00024106510682031512,0.9999397397041321,0.00023621592845302075,0.9999154210090637,0.00022720675042364746,0.9999195337295532,0.00022596983762923628,0.9998838901519775,0.0002833050093613565,8.666515350341797e-05,0.00010287761688232422,0.00010657310485839844,0.00012099742889404297,9.715557098388672e-05,9.930133819580078e-05,8.90493392944336e-05,9.441375732421875e-05,8.761882781982422e-05,9.965896606445312e-05,7.927417755126953e-05,8.90493392944336e-05,7.224082946777344e-05,9.012222290039062e-05,7.68899917602539e-05,0.00011551380157470703,9.691715240478516e-05,0.00014019012451171875,0.00012636184692382812,9.965896606445312e-05,9.369850158691406e-05,8.106231689453125e-06,1.8835067749023438e-05,5.728006362915039e-05
1010,17,1.0650116857024638e-05,2.048658847808838,10.173867083681063,3.2199471739871965,1.9854395270718257,2.042608195015409,2.1468173756845395,1.8281476130205845,1.8542261969017102,1.4582674163583689,1.1513248357679169,0.8934434895907588,0.6641368315487988,0.44498203017127774,0.7069478267570161,0.999900221824646,0.00030516620608977973,0.9998944997787476,0.0003257720381952822,0.9998973608016968,0.00032328092493116856,0.9999088048934937,0.0003127032541669905,0.9999077320098877,0.0002983586164191365,0.9999204277992249,0.0002770033315755427,0.9999234676361084,0.0002644769847393036,0.999941349029541,0.00023421163496095687,0.9999445676803589,0.0002233036793768406,0.9999547600746155,0.00021119185839779675,0.9999566674232483,0.00019292812794446945,0.9999647736549377,0.00018231965077575296,0.9999653100967407,0.00016934017185121775,0.9999644160270691,0.00018372551130596548,0.9999629855155945,0.00017776942695491016,0.9999617338180542,0.00020767822570633143,0.9999606609344482,0.0001964085386134684,0.9999518990516663,0.00024556880816817284,0.9999518990516663,0.00023542417329736054,0.9999393820762634,0.00024084665346890688,0.9999397397041321,0.00023592686920892447,0.9999152421951294,0.00022734890808351338,0.9999193549156189,0.00022611301392316818,0.9998838305473328,0.00028359753196127713,8.749961853027344e-05,0.00010335445404052734,0.0001068115234375,0.00012087821960449219,9.703636169433594e-05,9.942054748535156e-05,8.940696716308594e-05,9.47713851928711e-05,8.797645568847656e-05,0.00010013580322265625,7.95125961303711e-05,8.916854858398438e-05,7.236003875732422e-05,9.012222290039062e-05,7.700920104980469e-05,0.00011551380157470703,9.691715240478516e-05,0.0001399517059326172,0.00012624263763427734,9.930133819580078e-05,9.334087371826172e-05,7.62939453125e-06,1.8358230590820312e-05,5.7816505432128906e-05
1020,17,1.0650116857024638e-05,2.6795990467071533,7.877573175489691,2.681123570376937,1.6165698263924655,1.6028069808448173,1.6632127986197145,1.4675833182142062,1.4797420009204496,1.0448002171123867,0.831010218093689,0.6729926488630973,0.4794915598902845,0.3708373292620574,0.3671505724371612,0.9999000430107117,0.00030520709697157145,0.9998944997787476,0.00032585381995886564,0.9998973608016968,0.00032327778171747923,0.9999088048934937,0.0003126597439404577,0.9999077320098877,0.0002982859150506556,0.9999204277992249,0.0002772136067505926,0.9999234676361084,0.0002646281209308654,0.9999411702156067,0.00023444215185008943,0.9999445676803589,0.00022358146088663489,0.9999545812606812,0.00021167495287954807,0.9999565482139587,0.000193142011994496,0.9999645948410034,0.00018266227561980486,0.9999651312828064,0.00016966392286121845,0.9999644160270691,0.00018391928460914642,0.9999628067016602,0.0001779396552592516,0.9999617338180542,0.00020784238586202264,0.9999606609344482,0.00019650871399790049,0.9999518990516663,0.00024570891400799155,0.9999518990516663,0.0002355125907342881,0.9999393820762634,0.0002409255102975294,0.9999397397041321,0.00023603242880199105,0.9999152421951294,0.00022731190256308764,0.9999193549156189,0.00022604517289437354,0.999883770942688,0.00028380315052345395,8.702278137207031e-05,0.00010335445404052734,0.00010669231414794922,0.0001207590103149414,9.703636169433594e-05,9.97781753540039e-05,8.952617645263672e-05,9.47713851928711e-05,8.83340835571289e-05,0.0001004934310913086,7.963180541992188e-05,8.916854858398438e-05,7.236003875732422e-05,9.012222290039062e-05,7.68899917602539e-05,0.00011587142944335938,9.691715240478516e-05,0.00014019012451171875,0.00012624263763427734,9.942054748535156e-05,9.34600830078125e-05,7.748603820800781e-06,1.8358230590820312e-05,5.817413330078125e-05
1030,17,1.0650116857024638e-05,0.5657910704612732,8.48779531934396,3.0203293695248563,1.743945287111909,1.7644613132915519,1.6999987158968761,1.5406343942227976,1.4662299383409052,1.1264715584300948,0.9465485368787022,0.7509952724412543,0.5299181765571828,0.45307921250908256,0.3839906755928647,0.9999000430107117,0.0003051453095395118,0.9998944997787476,0.000325840141158551,0.9998973608016968,0.00032323854975402355,0.9999088048934937,0.00031267854501493275,0.9999077320098877,0.0002981541329063475,0.9999204277992249,0.00027723712264560163,0.9999234676361084,0.0002645951753947884,0.9999411702156067,0.0002346114197280258,0.9999445676803589,0.00022383025498129427,0.9999545812606812,0.0002119065320584923,0.9999565482139587,0.00019336231343913823,0.9999645948410034,0.00018276994524057955,0.9999651312828064,0.00016963493544608355,0.9999644160270691,0.0001838436583057046,0.9999628067016602,0.00017796440806705505,0.9999617338180542,0.00020791932183783501,0.9999606609344482,0.00019650475587695837,0.9999517202377319,0.00024578781449235976,0.9999518990516663,0.00023550890909973532,0.9999393820762634,0.0002408947766525671,0.9999397397041321,0.00023606274044141173,0.9999154210090637,0.00022718602849636227,0.9999193549156189,0.0002259442553622648,0.999883770942688,0.0002837982028722763,8.690357208251953e-05,0.00010335445404052734,0.0001068115234375,0.00012087821960449219,9.691715240478516e-05,9.97781753540039e-05,8.952617645263672e-05,9.489059448242188e-05,8.869171142578125e-05,0.00010061264038085938,7.975101470947266e-05,8.928775787353516e-05,7.236003875732422e-05,9.012222290039062e-05,7.68899917602539e-05,0.00011587142944335938,9.691715240478516e-05,0.0001399517059326172,0.00012624263763427734,9.942054748535156e-05,9.334087371826172e-05,7.987022399902344e-06,1.8477439880371094e-05,5.817413330078125e-05
1040,17,1.0650116857024638e-05,1.6085366010665894,9.176976969742556,3.45812281421264,1.996114542550565,2.036946144962225,2.081909618947562,1.8258573027245377,1.6742093817689425,1.3424922648181585,1.0886868217180865,0.8453389847916984,0.6970569540589628,0.42359220755031546,0.5528829637743068,0.9998998641967773,0.0003051833191420883,0.9998944997787476,0.0003259742516092956,0.9998971819877625,0.0003236864286009222,0.9999088048934937,0.00031271250918507576,0.9999077320098877,0.00029804214136675,0.9999204277992249,0.0002771317958831787,0.9999234080314636,0.0002647100482136011,0.9999411702156067,0.0002345970569876954,0.9999445676803589,0.000223988521611318,0.9999545812606812,0.00021199288312345743,0.9999565482139587,0.00019334348326083273,0.9999645948410034,0.000182754680281505,0.9999651312828064,0.00016982659872155637,0.9999644160270691,0.0001839532924350351,0.9999628067016602,0.00017800653586164117,0.9999617338180542,0.00020804634550586343,0.9999606609344482,0.00019641306425910443,0.9999517202377319,0.00024579185992479324,0.9999518990516663,0.00023560761474072933,0.9999393820762634,0.00024106654745992273,0.9999397397041321,0.00023618039267603308,0.999915599822998,0.0002271194098284468,0.9999195337295532,0.00022593658650293946,0.999883770942688,0.00028379858122207224,8.654594421386719e-05,0.00010371208190917969,0.00010693073272705078,0.00012087821960449219,9.66787338256836e-05,9.965896606445312e-05,8.952617645263672e-05,9.500980377197266e-05,8.893013000488281e-05,0.00010073184967041016,7.975101470947266e-05,8.928775787353516e-05,7.2479248046875e-05,9.02414321899414e-05,7.700920104980469e-05,0.00011587142944335938,9.679794311523438e-05,0.0001398324966430664,0.00012636184692382812,9.965896606445312e-05,9.357929229736328e-05,8.225440979003906e-06,1.8715858459472656e-05,5.817413330078125e-05
1050,17,1.0650116857024638e-05,0.8491661548614502,9.778641788103686,3.244105058296697,1.980961987568226,1.9576057566114424,2.0309730736018916,1.7387834486301048,1.6200931747304206,1.2607737561674977,1.0362585782417981,0.8122558696406081,0.5746910741589693,0.46157303065016336,0.5425307121137767,0.9998998641967773,0.0003051535168197006,0.9998946785926819,0.00032588167232461274,0.9998970031738281,0.00032385069062002003,0.9999086260795593,0.00031279673567041755,0.9999075531959534,0.00029800122138112783,0.9999202489852905,0.0002770946593955159,0.9999232888221741,0.0002647555957082659,0.9999411702156067,0.0002344329986954108,0.9999445676803589,0.00022382388124242425,0.9999545812606812,0.00021159413154236972,0.9999565482139587,0.0001930759462993592,0.9999647736549377,0.00018228070985060185,0.9999653100967407,0.00016935596067924052,0.9999644160270691,0.00018343226111028343,0.9999629855155945,0.00017757031309884042,0.9999619126319885,0.0002074057119898498,0.9999608397483826,0.0001957595959538594,0.9999518990516663,0.00024504325119778514,0.9999520778656006,0.0002352113078814,0.9999393820762634,0.00024053592642303556,0.9999399185180664,0.00023556069936603308,0.9999157786369324,0.00022679026005789638,0.9999196529388428,0.00022574502509087324,0.999883770942688,0.00028415070846676826,8.654594421386719e-05,0.00010395050048828125,0.00010693073272705078,0.00012063980102539062,9.620189666748047e-05,9.930133819580078e-05,8.940696716308594e-05,9.47713851928711e-05,8.869171142578125e-05,0.00010025501251220703,7.939338684082031e-05,8.90493392944336e-05,7.224082946777344e-05,8.976459503173828e-05,7.68899917602539e-05,0.00011551380157470703,9.632110595703125e-05,0.00013935565948486328,0.00012624263763427734,9.918212890625e-05,9.322166442871094e-05,8.344650268554688e-06,1.8715858459472656e-05,5.888938903808594e-05
1060,17,1.0650116857024638e-05,1.1182539463043213,8.082710988449215,2.675809015319565,1.601600744424151,1.5860492808475875,1.6887782523498034,1.4815227332100736,1.4771432640686475,1.1003666603816014,0.9424444863134805,0.7395409613699195,0.5696528505158235,0.3735446551915208,0.488240797621284,0.999899685382843,0.00030510828946717083,0.9998944997787476,0.0003260157536715269,0.9998970031738281,0.0003239236830268055,0.9999086260795593,0.000312716030748561,0.999907374382019,0.00029790628468617797,0.9999200701713562,0.0002773322048597038,0.9999231100082397,0.00026505134883336723,0.9999411702156067,0.00023437704658135772,0.9999445676803589,0.00022368974168784916,0.9999545812606812,0.00021140507305972278,0.9999565482139587,0.00019289940246380866,0.9999647736549377,0.00018198958423454314,0.9999653100967407,0.0001691102224867791,0.9999644160270691,0.0001833651913329959,0.9999629855155945,0.00017742141790222377,0.9999619126319885,0.0002073204959742725,0.9999608397483826,0.00019567694107536227,0.9999518990516663,0.0002450710453558713,0.9999518990516663,0.00023542849521618336,0.9999393820762634,0.00024080515140667558,0.9999399185180664,0.00023560521367471665,0.9999157786369324,0.0002267505624331534,0.9999197125434875,0.00022566993720829487,0.999883770942688,0.00028416290297172964,8.594989776611328e-05,0.00010371208190917969,0.0001068115234375,0.00012040138244628906,9.548664093017578e-05,9.906291961669922e-05,8.928775787353516e-05,9.453296661376953e-05,8.857250213623047e-05,0.00010001659393310547,7.927417755126953e-05,8.869171142578125e-05,7.212162017822266e-05,8.976459503173828e-05,7.665157318115234e-05,0.00011551380157470703,9.632110595703125e-05,0.00013947486877441406,0.00012624263763427734,9.953975677490234e-05,9.34600830078125e-05,8.463859558105469e-06,1.895427703857422e-05,5.888938903808594e-05
1070,17,1.0650116857024638e-05,2.5309510231018066,8.972911285311563,3.268950114343833,2.023183366136331,1.9537401801539733,2.023823092551245,1.7524505082472837,1.6439494116366815,1.2938350007416877,1.0697678730737847,0.8116989945869736,0.6099299121793308,0.3857160751674959,0.25516858388324276,0.999899685382843,0.00030504027381539345,0.9998944997787476,0.0003260588855482638,0.9998968243598938,0.000324088177876547,0.999908447265625,0.0003127142263110727,0.999907374382019,0.00029776283190585673,0.9999200701713562,0.0002772175648715347,0.9999229311943054,0.0002650206442922354,0.9999411702156067,0.0002341601939406246,0.9999445676803589,0.00022344340686686337,0.9999547600746155,0.00021095725242048502,0.9999565482139587,0.0001928095443872735,0.9999647736549377,0.00018184707732871175,0.9999653100967407,0.00016905073425732553,0.9999645948410034,0.00018317613285034895,0.9999629855155945,0.00017730225226841867,0.9999619126319885,0.0002074117073789239,0.9999608397483826,0.00019583995162975043,0.9999518990516663,0.00024548242799937725,0.9999518990516663,0.00023562012938782573,0.9999393820762634,0.00024102987663354725,0.9999399185180664,0.00023585274175275117,0.9999159574508667,0.00022667432494927198,0.9999198913574219,0.00022557296324521303,0.999883770942688,0.0002839808876160532,8.58306884765625e-05,0.0001035928726196289,0.00010657310485839844,0.00012004375457763672,9.524822235107422e-05,9.882450103759766e-05,8.881092071533203e-05,9.417533874511719e-05,8.821487426757812e-05,9.97781753540039e-05,7.915496826171875e-05,8.857250213623047e-05,7.200241088867188e-05,8.976459503173828e-05,7.653236389160156e-05,0.00011563301086425781,9.655952453613281e-05,0.0001398324966430664,0.0001264810562133789,9.989738464355469e-05,9.381771087646484e-05,8.940696716308594e-06,1.9311904907226562e-05,5.8531761169433594e-05
